#{"t_start": 1782713039.195262, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,566,44.87389
0.0,325,48.364625
0.0,561,54.680488
0.0,511,60.27195
0.0,535,66.181029
0.0,416,71.096056
0.0,623,77.987726
0.0,494,83.47441
0.0,1451,99.321795
0.0,542,105.709238
0.0,365,415.373082
0.0,312,864.092098
0.0,384,1323.875497
0.0,377,1742.771538
0.0,285,2027.084827
0.0,376,2414.357066
0.0,625,2945.725304
0.0,402,3302.586674
0.0,563,3753.223361
0.0,387,4162.205591
0.0,406,4657.433243
0.0,474,5068.384033
0.0,441,5534.085353
0.0,921,6514.581715
0.0,384,6930.980609
0.0,444,7352.171874
0.0,977,8419.991149
0.0,715,9275.104714
0.0,572,9855.193646
0.0,341,10278.483517
0.0,659,11009.477702
0.0,349,11448.501422
0.0,383,11873.090991
0.0,613,12443.405257
0.0,285,12857.087
0.0,394,13279.092849
0.0,446,13702.084669
0.0,515,14281.888735
0.0,545,14888.396926
0.0,438,15417.274518
0.0,327,15658.111697
0.0,279,16025.750407
0.0,888,16936.713899
0.0,422,17718.585003
0.0,697,18396.792841
0.0,236,18670.099761
0.0,319,19103.892488
0.0,1084,20303.177107
0.0,693,20955.615872
