#{"t_start": 1782713039.3126998, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,558,44.658851
0.0,702,52.366844
0.0,284,55.656943
0.0,342,59.269669
0.0,362,63.285559
0.0,245,65.971958
0.0,829,75.476171
0.0,538,81.585522
0.0,719,89.292143
0.0,268,92.269753
0.0,759,100.605129
0.0,489,106.169955
0.0,746,870.473184
0.0,834,1887.29806
0.0,323,2177.758006
0.0,630,2726.976008
0.0,469,3155.672659
0.0,666,3751.061089
0.0,256,4027.763693
0.0,318,4390.429484
0.0,1255,5546.004898
0.0,364,5922.159704
0.0,371,6338.794537
0.0,655,7056.954398
0.0,506,7623.23579
0.0,477,8157.911499
0.0,256,8420.556534
0.0,995,9562.015575
0.0,325,9857.979702
0.0,476,10434.56507
0.0,693,11167.562175
0.0,820,12151.280809
0.0,522,12719.959501
0.0,389,13146.266674
0.0,442,13567.965546
0.0,619,14283.58757
0.0,295,14726.073394
0.0,551,15295.716676
0.0,482,15768.087585
0.0,869,16628.385771
0.0,649,17492.31116
0.0,357,18002.860843
0.0,389,18397.466152
0.0,684,19245.668575
0.0,893,20292.466336
0.0,450,20686.059507
