advmean,advstd,best_ret,epcount,eprew,ev_ext,ev_int,mem_available,n_rooms,n_updates,opt_approxkl,opt_auxloss,opt_clipfrac,opt_ent,opt_featvar,opt_gradnorm,opt_maxfeat,opt_maxkl,opt_pg,opt_tot,opt_vf,reset_counter,retextmean,retextstd,retintmean,retintstd,rewintmax_norm,rewintmax_unnorm,rewintmean_norm,rewintmean_unnorm,rewintstd_unnorm,rooms,tcount,time_elapsed,tps,vpredextmean,vpredextstd,vpredintmean,vpredintstd,wait_step,wait_update,eplen,eprooms,rewtotal
-0.00016208422,0.00036764494,-inf,0,nan,-1.0,-9.310245513916016e-05,931668656128,0,1,0.00069877476,0.53950423,0.0,2.8896918,0.42014158,3.6080723,4.2837157,0.0020735392,0.00015493474,0.65617156,0.11940211,0,0.00051716366,9.264372e-05,0.6312964,0.26383963,0.10741332,2.4318514,0.04356493,0.9863156,0.46515027,[],0,221.46258354187012,18.49527948374196,0.0005982058,0.00020596675,0.000106372594,0.00023655496,150.45102167129517,134.29693603515625,,,
9.09473e-05,0.00041940945,0.0,1,0.0,-1.0,-0.010459184646606445,911831703552,1,2,0.0011392143,0.431518,0.0,2.8898995,0.3781684,1.5849272,4.100704,0.0045606024,-9.3260925e-05,0.44523895,0.016704109,0,-0.00055479165,0.00012946702,0.56343883,0.14879838,0.05753312,1.1588103,0.022508305,0.45335376,0.23463686,[1],231,365.90845704078674,28.356642672197708,-0.00060026534,0.0002447151,0.27015808,0.016319497,144.26258254051208,132.2565734386444,231.0,1.0,0.0
-0.0006915422,0.00057517475,0.0,10,0.0,-0.4145209789276123,-0.05509459972381592,911427952640,1,3,0.0012373588,0.35768092,0.0,2.8896337,0.3509771,1.3532475,4.5600266,0.004180045,0.00069555384,0.371114,0.015627155,0,0.0015342748,0.00024180491,0.8974015,0.14520724,0.0591008,1.0461881,0.022018842,0.38977224,0.22198637,[1],3059,519.6645936965942,26.639587011184005,0.001880046,0.00021310823,0.67292297,0.029246252,153.74804377555847,137.29843854904175,305.9,1.0,0.0
-0.000712432,0.00045180408,0.0,14,0.0,-0.5044833421707153,-0.027047038078308105,904096555008,1,4,0.0032123076,0.2825085,0.16796875,2.888217,0.3016367,1.8764787,4.6302953,0.016780138,0.00066903094,0.29091486,0.010625552,0,0.0017034031,0.00018417322,1.1335804,0.13509296,0.057024024,0.95240414,0.020151515,0.33656663,0.19740807,[1],4851,675.2633194923401,26.324123062890447,0.002059619,0.00016894093,0.98078424,0.02060288,155.59414553642273,140.0646607875824,346.5,1.0,0.0
-0.00028146902,0.00027184453,0.0,21,0.0,-0.9663550853729248,-0.05824637413024902,898727559168,1,5,0.002481082,0.31748182,0.095703125,2.8896937,0.36502275,1.21832,4.3192515,0.011444215,0.00025203335,0.32816142,0.013317268,0,0.0006130363,9.6930315e-05,1.3212339,0.13543461,0.061099697,0.9882732,0.020478629,0.33123702,0.19314387,[1],8571,820.057327747345,28.288464450198106,0.0007537708,0.0001438464,1.1918948,0.026525812,144.79966521263123,129.429283618927,408.14285714285717,1.0,0.0
-0.00022858242,0.00025059146,0.0,34,0.0,-1.0,-0.10384845733642578,900903329792,1,6,0.0015150779,0.25884467,0.0,2.8899784,0.3192423,0.71945953,4.2117023,0.0053162123,0.0002442732,0.26317716,0.0069781845,0,0.0004102445,8.5097905e-05,1.4389589,0.11376726,0.05447156,0.86441267,0.017745722,0.28160802,0.17138602,[1],16114,972.00523853302,26.956605140011632,0.00052453566,0.00014854774,1.3816948,0.0329537,151.76655626296997,134.48834109306335,473.94117647058823,1.0,0.0
-9.5086696e-05,9.819494e-05,0.0,37,0.0,-0.7525659799575806,-0.0036253929138183594,897406660608,1,7,0.0008237476,0.253976,0.0,2.8902798,0.33719862,0.57165504,4.3764305,0.0041546,0.00010710319,0.25866732,0.007474522,0,0.00023354332,3.708702e-05,1.5030948,0.11193186,0.059052654,0.92732126,0.01745034,0.27402788,0.16445158,[1],17579,1116.1429290771484,28.417272998932077,0.00028108666,6.235997e-05,1.4594458,0.011720564,144.13940382003784,128.24917936325073,475.1081081081081,1.0,0.0
-0.0012903577,0.00081356295,0.0,44,0.0,0.020894646644592285,-0.01529240608215332,895333249024,1,8,0.004285817,0.28428745,0.20996094,2.8858953,0.4044516,0.1488541,4.5593143,0.031655006,0.0012054603,0.2892282,0.006621175,0,0.0031067347,0.00041109903,1.5657482,0.11391424,0.051167764,0.79268754,0.01807383,0.27999854,0.16209394,[1],21357,1277.3543815612793,25.40762392795667,0.0037519136,8.567738e-05,1.5203683,0.014425564,161.19345784187317,139.6761224269867,485.3863636363636,1.0,0.0
-0.0012730495,0.0007828619,0.0,51,0.0,0.006809592247009277,-0.017853617668151855,879719587840,1,9,0.0039683715,0.25304115,0.1328125,2.8859522,0.37623703,0.097232,4.7152786,0.02902302,0.0013204435,0.25883767,0.007362039,0,0.0031254992,0.00039277054,1.60167,0.104198374,0.060635667,0.9200027,0.017285397,0.26226497,0.1515653,[1],25639,1415.9612045288086,29.5512150158855,0.003762024,7.977688e-05,1.5825286,0.012130542,138.523255109787,112.40246224403381,502.72549019607845,1.0,0.0
-0.0009806713,0.0006580142,0.0,60,0.0,0.008602023124694824,-0.013744473457336426,876962869248,1,10,0.003747753,0.21288073,0.21191406,2.8884583,0.3387521,0.3380592,4.341316,0.024183488,0.00096142234,0.21610871,0.005155008,0,0.0022198558,0.00033043136,1.5791171,0.09605124,0.045739975,0.68952423,0.014086606,0.21235377,0.13193093,[1],31551,1560.0504941940308,28.4268173919406,0.0027101913,7.612307e-05,1.6074718,0.010775176,144.09184336662292,121.86631751060486,525.85,1.0,0.0
