#{"t_start": 1782713040.375601, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,222,40.042804
0.0,475,45.105621
0.0,305,48.515384
0.0,337,52.230866
0.0,601,58.837358
0.0,866,68.609295
0.0,718,76.65043
0.0,671,83.930375
0.0,880,93.705026
0.0,452,98.765657
0.0,447,103.809801
0.0,329,107.348832
0.0,284,404.791399
0.0,718,1168.193902
0.0,384,1608.107452
0.0,827,2520.631426
0.0,724,3062.84218
0.0,736,3750.592527
0.0,253,4027.097183
0.0,790,4805.598157
0.0,442,5315.626058
0.0,502,5769.676797
0.0,299,6056.997911
0.0,591,6782.631862
0.0,690,7476.822094
0.0,284,7774.391685
0.0,380,8159.817808
0.0,586,8859.304347
0.0,580,9430.61414
0.0,835,10426.4115
0.0,215,10713.405071
0.0,839,11597.732158
0.0,416,12025.304384
0.0,590,12720.196857
0.0,459,13277.743024
0.0,1413,14875.226484
0.0,477,15301.322412
0.0,211,15531.439728
0.0,319,15778.792229
0.0,507,16366.735167
0.0,535,17120.340861
0.0,477,17723.703588
0.0,375,18132.731246
0.0,321,18528.405465
0.0,366,18953.065806
0.0,351,19256.699094
0.0,380,19694.103974
0.0,757,20553.692292
0.0,346,20948.009684
