#{"t_start": 1782713041.5868163, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,407,40.83068
0.0,418,45.287007
0.0,531,51.28311
0.0,449,56.195711
0.0,426,60.82198
0.0,1742,80.546661
0.0,365,84.282495
0.0,377,88.441766
0.0,876,98.20007
0.0,434,103.33155
0.0,331,410.413998
0.0,1229,1882.001734
0.0,477,2318.400291
0.0,694,2943.860668
0.0,967,3750.944627
0.0,863,4661.271232
0.0,274,4955.892264
0.0,809,5768.248214
0.0,430,6172.887109
0.0,492,6784.501154
0.0,672,7475.580968
0.0,368,7892.309186
0.0,742,8716.284142
0.0,713,9427.084003
0.0,477,9993.532673
0.0,791,10869.073295
0.0,582,11588.578421
0.0,780,12433.816002
0.0,344,12854.492385
0.0,469,13284.115415
0.0,353,13697.137018
0.0,619,14440.549155
0.0,353,14872.989692
0.0,346,15147.882905
0.0,565,15766.488847
0.0,239,16023.253399
0.0,644,16757.446424
0.0,901,17982.216152
0.0,855,18812.980435
0.0,537,19398.005627
0.0,931,20546.097918
