#{"t_start": 1782713039.4675858, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,295,41.844444
0.0,743,49.921546
0.0,644,56.957368
0.0,336,60.547392
0.0,460,65.620224
0.0,841,75.258842
0.0,728,83.334486
0.0,755,91.651381
0.0,1137,104.307249
0.0,277,404.831401
0.0,842,1333.535737
0.0,612,2027.053125
0.0,749,2720.798532
0.0,732,3416.227799
0.0,860,4161.561689
0.0,949,5197.616393
0.0,593,5678.405711
0.0,447,6173.927315
0.0,526,6788.511708
0.0,878,7770.718906
0.0,538,8279.817724
0.0,348,8719.102897
0.0,637,9422.915468
0.0,937,10434.716206
0.0,635,11163.228691
0.0,701,11885.138709
0.0,570,12579.218388
0.0,822,13427.509749
0.0,653,14106.422046
0.0,506,14746.111216
0.0,1053,15882.220035
0.0,773,16760.313055
0.0,506,17475.683003
0.0,273,17856.513831
0.0,268,18127.833213
0.0,451,18536.63101
0.0,725,19394.324585
0.0,662,20153.416168
0.0,422,20677.51625
0.0,211,20825.423075
