#{"t_start": 1782713040.4767437, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,306,41.00037
0.0,325,44.208742
0.0,318,47.830692
0.0,759,56.192878
0.0,447,61.010291
0.0,401,65.434439
0.0,448,70.832751
0.0,964,81.612013
0.0,685,88.925631
0.0,1342,103.89604
0.0,731,867.988729
0.0,924,1893.093946
0.0,486,2416.946708
0.0,497,2827.19241
0.0,423,3161.410298
0.0,290,3502.221262
0.0,983,4411.695948
0.0,494,4954.507994
0.0,279,5208.312412
0.0,442,5669.590064
0.0,349,6047.916539
0.0,329,6337.558978
0.0,461,6925.694788
0.0,885,7891.245218
0.0,443,8279.299111
0.0,1098,9560.73731
0.0,426,9994.690296
0.0,239,10281.20643
0.0,838,11171.699354
0.0,763,12025.805012
0.0,384,12442.701325
0.0,384,12868.532137
0.0,424,13415.990497
0.0,377,13813.794086
0.0,458,14282.423919
0.0,963,15414.899606
0.0,767,16205.615077
0.0,497,16758.740262
0.0,376,17283.617468
0.0,312,17719.305729
0.0,308,18003.192895
0.0,190,18257.090885
0.0,1035,19392.931991
0.0,222,19686.11628
0.0,503,20292.216644
0.0,326,20551.812958
