#{"t_start": 1782713037.7997875, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,794,48.722218
0.0,432,53.574022
0.0,703,61.337695
0.0,816,70.480241
0.0,725,78.719972
0.0,512,84.396351
0.0,378,88.483662
0.0,573,94.782129
0.0,290,97.919531
0.0,638,105.097385
0.0,402,560.387661
0.0,244,860.670194
0.0,274,1159.274917
0.0,574,1754.073385
0.0,617,2417.100145
0.0,908,3158.500792
0.0,486,3644.606045
0.0,756,4394.698346
0.0,445,4804.27447
0.0,461,5319.423066
0.0,1205,6520.285829
0.0,549,7192.175088
0.0,480,7626.075952
0.0,325,8036.069625
0.0,743,8859.973604
0.0,874,9717.084923
0.0,306,10140.466968
0.0,862,11157.089562
0.0,456,11600.665427
0.0,191,11874.90352
0.0,582,12442.376227
0.0,329,12862.18161
0.0,380,13280.653733
0.0,484,13815.2728
0.0,567,14445.579333
0.0,647,15148.072659
0.0,261,15423.026075
0.0,412,15777.479951
0.0,687,16611.283796
0.0,292,16931.496401
0.0,422,17493.222985
0.0,271,17865.399603
0.0,483,18394.695359
0.0,830,19388.797581
0.0,590,19999.183768
0.0,735,20820.177615
