#{"t_start": 1782713039.0925095, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,259,41.884332
0.0,476,46.784728
0.0,304,50.312515
0.0,405,54.692
0.0,414,59.124528
0.0,368,63.27679
0.0,576,69.81952
0.0,412,74.674945
0.0,561,80.793128
0.0,638,87.615756
0.0,391,92.091821
0.0,506,97.600704
0.0,1073,109.340979
0.0,1028,1316.896195
0.0,662,2022.683333
0.0,527,2522.281168
0.0,624,3046.998837
0.0,715,3648.749888
0.0,480,4158.428525
0.0,802,4958.900717
0.0,447,5434.908948
0.0,377,5771.290986
0.0,333,6062.319482
0.0,336,6516.486562
0.0,476,7048.186743
0.0,466,7481.88255
0.0,498,8037.788538
0.0,882,9004.246021
0.0,335,9423.290781
0.0,500,9992.276454
0.0,369,10423.886791
0.0,387,10867.001873
0.0,419,11307.992284
0.0,447,11740.78073
0.0,832,12718.582932
0.0,213,12870.375949
0.0,569,13561.679407
0.0,574,14106.379445
0.0,485,14743.173985
0.0,1134,15888.184432
0.0,768,16765.256261
0.0,457,17476.024198
0.0,366,17864.598681
0.0,539,18526.675616
0.0,373,18954.261261
0.0,504,19535.62086
0.0,360,19844.100595
0.0,704,20680.920614
