#{"t_start": 1782713038.2719598, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,413,44.220207
0.0,444,48.948822
0.0,236,51.620234
0.0,766,59.999035
0.0,810,69.098463
0.0,360,73.316839
0.0,581,79.735548
0.0,880,89.432519
0.0,536,95.306794
0.0,398,99.693678
0.0,465,105.186784
0.0,438,109.634881
0.0,362,416.117705
0.0,374,870.603111
0.0,303,1322.99763
0.0,549,1888.992822
0.0,381,2315.527976
0.0,975,3065.627351
0.0,736,3753.811262
0.0,532,4287.501248
0.0,865,5206.66827
0.0,665,5781.900516
0.0,276,6172.024251
0.0,1242,7480.803244
0.0,567,8157.015635
0.0,355,8425.10078
0.0,644,9147.91758
0.0,1343,10719.201641
0.0,388,11159.202584
0.0,318,11460.001936
0.0,448,12022.724443
0.0,235,12292.903251
0.0,702,13011.833769
0.0,328,13421.112936
0.0,945,14450.398268
0.0,286,14752.420955
0.0,400,15291.854168
0.0,217,15425.415902
0.0,741,16211.656852
0.0,722,17124.713336
0.0,527,17858.323407
0.0,341,18137.224152
0.0,1623,19996.634419
0.0,353,20421.60797
0.0,417,20827.19998
