#{"t_start": 1782713039.3001952, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,971,49.273921
0.0,494,54.700203
0.0,783,63.297832
0.0,328,67.072434
0.0,263,70.206781
0.0,312,73.603015
0.0,499,79.097809
0.0,263,82.114383
0.0,621,88.806981
0.0,488,94.207684
0.0,334,97.871601
0.0,1000,108.893029
0.0,647,859.19385
0.0,605,1465.082911
0.0,212,1744.918299
0.0,529,2316.632116
0.0,705,2942.482961
0.0,1076,3889.272373
0.0,367,4278.898793
0.0,743,5061.251214
0.0,556,5539.194675
0.0,493,6055.175545
0.0,390,6515.184921
0.0,438,6934.692185
0.0,732,7773.117145
0.0,407,8160.587549
0.0,412,8586.981666
0.0,279,8999.81845
0.0,534,9562.103535
0.0,2555,12434.276696
0.0,1063,13563.575934
0.0,575,14274.707392
0.0,327,14595.632238
0.0,275,14883.985847
0.0,306,15291.569682
0.0,296,15532.224573
0.0,644,16210.093936
0.0,668,16934.17044
0.0,372,17486.022578
0.0,1257,18963.584875
0.0,418,19397.489023
0.0,462,19992.309299
0.0,689,20686.584194
