#{"t_start": 1782713038.07541, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,388,44.203522
0.0,368,47.935833
0.0,523,53.721632
0.0,486,59.167008
0.0,392,63.432722
0.0,443,68.599133
0.0,370,72.942221
0.0,341,76.598992
0.0,195,78.738488
0.0,583,85.105814
0.0,198,87.224888
0.0,537,93.313068
0.0,478,98.514837
0.0,261,101.336766
0.0,395,105.916107
0.0,722,869.69147
0.0,501,1462.964462
0.0,461,2022.010022
0.0,413,2415.319831
0.0,1226,3429.998645
0.0,610,4030.996082
0.0,1133,5206.69362
0.0,427,5547.022495
0.0,625,6179.839026
0.0,659,6939.62306
0.0,498,7483.017172
0.0,1469,9141.506766
0.0,598,9711.712365
0.0,357,10143.203401
0.0,1760,12153.036919
0.0,425,12586.406894
0.0,214,12864.912681
0.0,485,13421.000997
0.0,281,13701.51078
0.0,542,14284.796633
0.0,400,14746.344744
0.0,400,15159.916158
0.0,1033,16357.559487
0.0,367,16629.818644
0.0,695,17720.128394
0.0,326,18004.748442
0.0,1093,19252.802509
0.0,508,19838.932893
0.0,510,20421.464913
0.0,535,20951.458498
