#{"t_start": 1782713038.371648, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,580,45.82902
0.0,942,56.210628
0.0,257,58.994317
0.0,1000,70.22705
0.0,471,75.709444
0.0,810,84.59414
0.0,624,91.336674
0.0,698,99.242438
0.0,520,105.16261
0.0,402,109.367738
0.0,1256,1466.394872
0.0,378,1893.312884
0.0,1197,3046.935486
0.0,462,3425.403259
0.0,849,4279.915044
0.0,256,4547.731965
0.0,632,5199.721255
0.0,349,5533.335635
0.0,408,5915.101252
0.0,1453,7478.825785
0.0,477,8033.903702
0.0,413,8422.00449
0.0,563,9008.598104
0.0,439,9563.829264
0.0,296,9856.495807
0.0,367,10284.996301
0.0,583,11007.19405
0.0,299,11309.80513
0.0,561,11883.809357
0.0,447,12436.604271
0.0,730,13154.008966
0.0,476,13703.040402
0.0,532,14287.112785
0.0,993,15423.122142
0.0,463,15884.606776
0.0,251,16206.518506
0.0,334,16494.021287
0.0,264,16771.214483
0.0,554,17717.696907
0.0,414,18130.014837
0.0,416,18534.811913
0.0,354,18964.909955
0.0,297,19256.795871
0.0,861,20299.056773
0.0,303,20557.307161
0.0,208,20824.073168
