#{"t_start": 1782713038.4842725, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,493,44.763586
0.0,486,50.189156
0.0,991,61.026111
0.0,471,66.327017
0.0,352,70.313542
0.0,1037,81.924196
0.0,495,87.217232
0.0,377,91.399348
0.0,396,95.806567
0.0,385,100.086255
0.0,566,106.548223
0.0,680,865.294353
0.0,468,1336.606747
0.0,618,2031.800883
0.0,770,2728.060013
0.0,530,3163.802521
0.0,348,3510.906693
0.0,303,3883.707559
0.0,365,4163.165554
0.0,375,4552.798859
0.0,847,5437.305998
0.0,1189,6653.083214
0.0,341,7051.487399
0.0,509,7621.295703
0.0,560,8161.635561
0.0,511,8724.402779
0.0,421,9275.688737
0.0,416,9702.484408
0.0,301,9997.194313
0.0,474,10577.088157
0.0,738,11449.304986
0.0,547,12020.983626
0.0,625,12716.885286
0.0,601,13291.494399
0.0,540,13957.995906
0.0,487,14451.596414
0.0,989,15535.292547
0.0,358,15888.370458
0.0,758,16764.812094
0.0,522,17484.818228
0.0,546,18134.594857
0.0,538,18677.611789
0.0,736,19544.305247
0.0,330,19993.009214
0.0,446,20427.042948
