#{"t_start": 1782659225.1801686, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,827,83.028925
0.0,604,89.715151
0.0,415,94.136819
0.0,332,97.788344
0.0,268,100.640364
0.0,744,108.316562
0.0,459,113.431149
0.0,170,115.184958
0.0,875,124.518755
0.0,409,128.699507
0.0,224,131.185352
0.0,384,135.20729
0.0,651,142.449834
0.0,267,441.595001
0.0,778,1204.210651
0.0,292,1476.128672
0.0,320,1741.22115
0.0,199,1997.72989
0.0,313,2258.538587
0.0,506,2835.127922
0.0,433,3417.896852
0.0,264,3707.09446
0.0,424,4127.408411
0.0,230,4419.299241
0.0,434,4861.804775
0.0,391,5295.711136
0.0,263,5589.48909
0.0,491,6162.389863
0.0,284,6589.198914
0.0,189,6739.628123
0.0,225,7035.795392
0.0,255,7326.598926
0.0,332,7619.191149
0.0,631,8340.291037
0.0,431,8904.948258
0.0,565,9487.290483
0.0,194,9773.186374
0.0,431,10216.303536
0.0,298,10508.614344
0.0,321,10930.293486
0.0,297,11216.623219
0.0,206,11499.98769
0.0,342,11805.499255
0.0,210,12092.513293
0.0,173,12240.089851
0.0,214,12525.688807
0.0,330,12955.702396
0.0,327,13257.506455
0.0,412,13706.033513
0.0,332,14134.439788
0.0,198,14420.196938
0.0,381,14721.840405
0.0,406,15287.407002
0.0,233,15439.103928
0.0,263,15864.632156
0.0,373,16158.615525
0.0,475,16735.61118
0.0,346,17173.795759
0.0,538,17758.191874
0.0,262,18045.70702
0.0,593,18764.317595
0.0,309,19046.105253
0.0,432,19634.740308
0.0,292,19852.76315
0.0,434,20154.937608
0.0,487,20664.452458
0.0,275,20942.300286
0.0,573,21632.293107
0.0,329,21929.106906
0.0,701,22735.733681
0.0,230,22885.093246
0.0,376,23307.988359
0.0,258,23600.313048
0.0,278,24026.898491
0.0,292,24322.328822
0.0,364,24752.095819
