#{"t_start": 1782659225.383779, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,663,81.132523
0.0,575,87.321343
0.0,539,93.00498
0.0,760,101.214254
0.0,535,107.08678
0.0,366,110.885672
0.0,534,116.9127
0.0,424,121.383096
0.0,423,125.609245
0.0,650,132.448858
0.0,800,141.041435
0.0,554,669.692637
0.0,363,1066.400804
0.0,290,1339.783507
0.0,351,1736.525612
0.0,314,1999.086069
0.0,274,2257.684867
0.0,270,2545.409086
0.0,476,3118.402694
0.0,403,3568.387822
0.0,297,3975.703892
0.0,285,4272.12227
0.0,413,4714.85387
0.0,379,5147.495825
0.0,272,5438.009374
0.0,350,5868.699566
0.0,366,6297.487912
0.0,248,6589.691007
0.0,225,6743.131079
0.0,260,7044.983804
0.0,572,7754.583247
0.0,348,8188.202318
0.0,257,8477.147586
0.0,397,8906.690824
0.0,204,9063.004257
0.0,444,9629.491459
0.0,311,9930.386819
0.0,284,10222.1824
0.0,351,10649.186135
0.0,226,10933.711015
0.0,219,11211.486123
0.0,413,11653.500945
0.0,396,12092.224256
0.0,354,12521.294
0.0,235,12808.481253
0.0,272,13102.585655
0.0,305,13403.933383
0.0,313,13841.618947
0.0,202,13990.14966
0.0,457,14567.909967
0.0,276,14856.512752
0.0,375,15288.60056
0.0,420,15726.236243
0.0,290,16015.493694
0.0,279,16301.214759
0.0,260,16731.397599
0.0,248,16884.425694
0.0,318,17325.499416
0.0,302,17616.001892
0.0,521,18190.39129
0.0,361,18624.111533
0.0,359,19044.885748
0.0,253,19344.717925
0.0,349,19744.303538
0.0,255,19946.69351
0.0,309,20152.887887
0.0,440,20657.179735
0.0,180,20799.617875
0.0,325,21083.910491
0.0,380,21498.20633
0.0,267,21918.307968
0.0,382,22312.296541
0.0,378,22602.601089
0.0,201,22878.559218
0.0,281,23167.682437
0.0,335,23593.505399
0.0,505,24177.894154
0.0,262,24468.600681
0.0,289,24756.392618
