#{"t_start": 1782659227.1753128, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,1141,84.324943
0.0,1212,97.634357
0.0,479,102.612922
0.0,461,107.567652
0.0,225,110.064775
0.0,665,117.235291
0.0,955,127.233487
0.0,383,131.29363
0.0,387,135.441112
0.0,615,670.61798
0.0,596,1338.114821
0.0,235,1598.106927
0.0,403,1995.509777
0.0,351,2383.50331
0.0,454,2832.396708
0.0,189,3114.013757
0.0,234,3413.217271
0.0,305,3706.491544
0.0,485,4269.501715
0.0,218,4421.323268
0.0,403,4997.805972
0.0,298,5288.603394
0.0,278,5584.595862
0.0,293,5871.996009
0.0,192,6157.207905
0.0,601,6881.69457
0.0,227,7041.494413
0.0,333,7467.20936
0.0,550,8049.093731
0.0,367,8482.456682
0.0,413,8911.324519
0.0,344,9344.896393
0.0,272,9630.514764
0.0,363,10073.334698
0.0,277,10360.406578
0.0,468,10929.399282
0.0,676,11653.18992
0.0,580,12373.524618
0.0,245,12661.469083
0.0,222,12813.614925
0.0,239,13106.404678
0.0,368,13545.791527
0.0,342,13983.815189
0.0,387,14419.093165
0.0,524,14998.490758
0.0,305,15290.592195
0.0,281,15579.495149
0.0,273,15870.11709
0.0,249,16156.496037
0.0,253,16440.629244
0.0,316,16879.297539
0.0,312,17173.929203
0.0,312,17612.217121
0.0,298,17900.917094
0.0,340,18329.223808
0.0,286,18620.737044
0.0,287,18901.455155
0.0,410,19348.006928
0.0,416,19849.311962
0.0,508,20249.381732
0.0,435,20662.489897
0.0,297,20943.797878
0.0,294,21345.727508
0.0,276,21633.730044
0.0,406,22031.193668
0.0,429,22456.904714
0.0,228,22738.901792
0.0,229,23017.613258
0.0,341,23442.514196
0.0,274,23736.599541
0.0,483,24184.728018
0.0,548,24893.302912
