advmean,advstd,best_ret,epcount,eprew,ev_ext,ev_int,mem_available,n_rooms,n_updates,opt_approxkl,opt_auxloss,opt_clipfrac,opt_ent,opt_featvar,opt_gradnorm,opt_maxfeat,opt_maxkl,opt_pg,opt_tot,opt_vf,reset_counter,retextmean,retextstd,retintmean,retintstd,rewintmax_norm,rewintmax_unnorm,rewintmean_norm,rewintmean_unnorm,rewintstd_unnorm,rooms,tcount,time_elapsed,tps,vpredextmean,vpredextstd,vpredintmean,vpredintstd,wait_step,wait_update,eplen,eprooms,rewtotal
-0.024121705,0.040540244,0.0,335,0.0,-1.0,0.04878789186477661,849214332928,1,32,0.002294589,0.10748817,0.13769531,2.7442093,0.3755412,0.05515512,4.299257,0.0052944166,0.02435543,0.12988617,0.0007867694,0,7.412832e-05,5.0250663e-05,1.1050111,0.041529875,0.048308134,0.5645918,0.009655839,0.11285072,0.056930497,[1],123682,4528.712589740753,27.8949246173459,8.7189896e-05,9.0341535e-05,1.1291066,0.0029286172,146.80184602737427,125.28802537918091,343.18,1.0,0.0
-0.020833913,0.04189003,0.0,350,0.0,-1.0,0.05334287881851196,848858669056,1,33,0.0012992808,0.11204134,0.05859375,2.743172,0.40072066,0.13936199,3.9831316,0.0066328887,0.014237333,0.12423369,0.00069818966,0,8.173323e-05,5.724235e-05,1.0886605,0.043005098,0.044298958,0.5161965,0.0096107675,0.111990094,0.056140102,[1],129490,4677.681596517563,27.49565233930294,0.000100460704,0.00011420153,1.1094569,0.0029790169,148.8685986995697,127.81431603431702,352.83,1.0,0.0
-0.014013937,0.040577106,0.0,357,0.0,-1.0,0.06489443778991699,848326369280,1,34,0.0018627932,0.11757882,0.1015625,2.7481885,0.40674716,0.11012467,3.768175,0.00779969,0.0047521545,0.120373055,0.000790273,0,0.0002466443,6.7020235e-05,1.0790503,0.041904457,0.042399935,0.49230677,0.0099352645,0.11535862,0.05677408,[1],131876,4819.695675849915,28.842210613929378,0.0002963707,0.00010944414,1.0929648,0.0031415368,142.04576349258423,120.83687853813171,357.1,1.0,0.0
-0.020650998,0.038692597,0.0,372,0.0,-0.5277215242385864,0.0864560604095459,800868597760,1,35,0.0014307002,0.11976201,0.078125,2.7473483,0.39438295,0.23067056,3.7633243,0.0066647255,0.0014714159,0.11905974,0.00057366287,0,0.00088456756,0.00016275064,1.0653493,0.040363688,0.037406784,0.43267184,0.009504406,0.1099343,0.053780973,[1],137491,4966.463276386261,27.908066891733675,0.0010941493,0.00012993251,1.0855812,0.0047180755,146.6495144367218,125.7980797290802,361.47,1.0,0.0
-0.021378405,0.040751576,0.0,381,0.0,-0.8039596080780029,0.10227113962173462,790869176320,1,36,0.0017463822,0.10439997,0.08984375,2.7489235,0.38850236,0.068825886,4.206416,0.005802122,0.014455644,0.11694734,0.0008406495,0,-0.00026537172,8.8321445e-05,1.0518055,0.04297439,0.03567416,0.41120836,0.009222247,0.10630286,0.053509492,[1],140604,5110.260441541672,28.484567007914876,-0.00031899996,0.00014022135,1.0732912,0.005204298,143.79575276374817,122.11791586875916,362.86,1.0,0.0
-0.03127829,0.036013156,0.0,395,0.0,0.08710265159606934,0.12029427289962769,789627379712,1,37,0.0015670853,0.09627865,0.041992188,2.7552218,0.38596845,0.19062185,3.9326355,0.008299623,0.026704354,0.12110835,0.00088056485,0,-0.00096257735,0.00020322151,1.027031,0.03843218,0.035820175,0.41184893,0.008452561,0.09718483,0.050632555,[1],145251,5254.047273159027,28.48661491322324,-0.0011918833,0.00013900058,1.0587678,0.005915366,143.7860026359558,122.59121227264404,353.39,1.0,0.0
-0.026922617,0.034315955,0.0,409,0.0,-1.0,0.10843056440353394,778032549888,1,38,0.0016027298,0.09684312,0.06933594,2.7467422,0.40236136,0.10610788,3.7893648,0.005967398,0.022485659,0.11716542,0.00058337476,0,0.00032948173,8.1357284e-05,1.0123932,0.036302757,0.029782483,0.34160882,0.008615322,0.09881882,0.051295,[1],150470,5400.175121307373,28.030248889050235,0.000408874,0.00011386078,1.039157,0.00545554,146.11337208747864,127.26821875572205,355.3,1.0,0.0
-0.029692996,0.034365546,0.0,419,0.0,-0.07458019256591797,0.1093512773513794,789539430400,1,39,0.0013591513,0.094719544,0.0,2.7433267,0.38761395,0.077464215,3.941459,0.004497702,0.023447657,0.11619653,0.0007726486,0,-0.0005576766,0.000103484716,0.9937397,0.036414653,0.033484418,0.38314834,0.008228474,0.09415503,0.047831953,[1],153313,5548.78950381279,27.561262184190028,-0.0006848913,9.51162e-05,1.0236871,0.0047848085,148.55384349822998,129.05001163482666,348.78,1.0,0.0
-0.024706438,0.032128584,0.0,431,0.0,-1.0,0.11027437448501587,845147979776,1,40,0.0018191985,0.0894517,0.05078125,2.7561264,0.3955693,0.09515031,4.0062723,0.008591003,0.028959785,0.11613418,0.0004788234,0,0.0001855855,4.4149583e-05,0.97718525,0.034029286,0.029835472,0.34054375,0.008354614,0.095360026,0.047099266,[1],157703,5690.461555242538,28.911842186021982,0.00022809967,6.402483e-05,1.0018066,0.004456431,141.6590027809143,123.88255214691162,348.39,1.0,0.0
-0.026775973,0.031345256,0.0,442,0.0,-0.2867811918258667,0.09698420763015747,843718758400,1,41,0.0012272196,0.087565705,0.0,2.76152,0.36505443,0.07583894,4.675921,0.0035952374,0.02630372,0.11153775,0.00042984463,0,-0.00037283718,6.52657e-05,0.9532554,0.03301859,0.0357672,0.40727413,0.00801653,0.091282666,0.045921452,[1],161748,5831.778035402298,28.984588318145455,-0.00045056833,6.1016908e-05,0.9801869,0.004388927,141.16987228393555,123.4389123916626,353.55,1.0,0.0
-0.022956898,0.03546293,0.0,455,0.0,-1.0,0.0880311131477356,842658533376,1,42,0.0010776233,0.078926854,0.0,2.7649279,0.35500363,0.29461393,4.0946193,0.0038438374,0.03589298,0.11260325,0.0005483484,0,7.494927e-05,5.1967072e-05,0.93792295,0.03713874,0.034170274,0.38813,0.0080459975,0.0913921,0.04758977,[1],166236,5976.180619955063,28.365143321005405,9.349298e-05,9.4597126e-05,0.9608427,0.004777814,144.39392638206482,125.10590481758118,349.67,1.0,0.0
-0.019991335,0.032534428,0.0,465,0.0,-1.0,0.10963326692581177,843200352256,1,43,0.0014552786,0.08444364,0.0,2.7761047,0.39231527,0.18339178,4.367913,0.0044623376,0.023944542,0.10596981,0.00035773093,0,-0.00027273694,7.40671e-05,0.92286086,0.034522552,0.04706134,0.5331569,0.008053416,0.091236964,0.045938108,[1],169764,6122.849328041077,27.926883883255034,-0.00033753406,0.00012141865,0.9429818,0.0049215085,146.58622932434082,127.18962931632996,344.92,1.0,0.0
-0.020519596,0.036751505,0.0,475,0.0,-1.0,0.10565423965454102,833748791296,1,44,0.0012407096,0.090930514,0.015625,2.7774398,0.40157712,0.10113972,4.497155,0.005287586,0.015530566,0.10431425,0.0006306115,0,9.9833574e-05,6.951631e-05,0.9093058,0.038883254,0.03756942,0.42429155,0.008016147,0.090530634,0.049193658,[1],173783,6263.98183298111,29.02237162629444,0.000120746496,0.00013173801,0.9297835,0.0061961818,141.19826006889343,122.95829153060913,352.99,1.0,0.0
-0.01860052,0.03230352,0.0,490,0.0,-1.0,0.14106500148773193,842810454016,1,45,0.00064529356,0.089114115,0.0,2.77586,0.4095915,0.059702486,3.7730672,0.003594732,0.013121549,0.09996223,0.0005024249,0,-0.00021517933,7.928433e-05,0.901494,0.034886256,0.0325067,0.36611944,0.007863263,0.088563085,0.04447413,[1],178946,6412.287644863129,27.6186073993761,-0.0002684135,0.00012434684,0.92020106,0.007692329,148.23296451568604,128.41580057144165,352.99,1.0,0.0
-0.022388188,0.03358048,0.0,498,0.0,-1.0,0.15236592292785645,842876612608,1,46,0.00085791975,0.08015604,0.0,2.7795663,0.36492217,0.21728289,3.8617144,0.0035502545,0.023581114,0.10168518,0.00072759076,0,3.924076e-05,6.4893655e-05,0.8850329,0.03648171,0.030714002,0.3449129,0.00755841,0.08487963,0.044943642,[1],182133,6556.705584526062,28.36212760942455,5.0464845e-05,0.0001342713,0.90739864,0.008267688,144.444842338562,125.25504755973816,357.61,1.0,0.0
-0.023291565,0.028290994,0.0,510,0.0,-0.9143550395965576,0.17763090133666992,842590666752,1,47,0.0011910396,0.08325996,0.0,2.7707872,0.3936156,0.075528145,4.442279,0.0045722453,0.016181553,0.09701656,0.00034583212,0,-0.00020773991,7.2034716e-05,0.86920655,0.031217564,0.023778977,0.26635823,0.0072881235,0.08163731,0.04039689,[1],186149,6702.97492647171,28.00313407334227,-0.0002566597,0.000110965724,0.892596,0.008066888,146.23590755462646,127.21214175224304,354.51,1.0,0.0
-0.022457276,0.03070423,0.0,520,0.0,-1.0,0.16930127143859863,842412072960,1,48,0.0012495387,0.07504286,0.0,2.7692575,0.38696134,0.26679328,4.254292,0.003859846,0.025966095,0.09871319,0.00047348932,0,4.193495e-05,4.984622e-05,0.8571255,0.03368976,0.026724393,0.29862595,0.007245212,0.08096005,0.043130264,[1],189474,6850.652915477753,27.73602223556037,4.3230528e-05,0.000102144026,0.8795802,0.008298882,147.6737322807312,129.69873690605164,359.13,1.0,0.0
-0.024518995,0.03048483,0.0,534,0.0,-1.0,0.1843785047531128,841952092160,1,49,0.0014288824,0.074153736,0.0,2.7609818,0.37237746,0.20979588,3.9146276,0.004721873,0.024572864,0.0965125,0.00054688286,0,-7.852529e-05,4.9679245e-05,0.8416934,0.033772714,0.022704393,0.25308532,0.007005534,0.07809052,0.040993672,[1],194898,7000.649796485901,27.307235298299222,-9.436339e-05,9.9245095e-05,0.8662441,0.0074975793,150.0759632587433,129.60629773139954,361.6,1.0,0.0
-0.019438215,0.029244535,0.0,551,0.0,-1.0,0.2022460699081421,842306007040,1,50,0.0008845872,0.08084563,0.0,2.753859,0.38869,0.079067945,4.3505936,0.0037056694,0.014211224,0.092742175,0.00043917407,0,-5.6685414e-05,5.3978838e-05,0.8348241,0.032758683,0.024806328,0.2757861,0.007241901,0.08051234,0.042393107,[1],199865,7144.477574825287,28.478503423158752,-7.071212e-05,0.000105952386,0.85429037,0.009194571,143.8064227104187,118.85163855552673,349.07,1.0,0.0
-0.020037781,0.032190144,0.0,561,0.0,-1.0,0.14945226907730103,840379613184,1,51,0.0012740497,0.06974961,0.0,2.7605987,0.35559362,0.32601658,3.775711,0.0045091286,0.027459256,0.0949538,0.00050553365,0,-7.197696e-05,6.548998e-05,0.8234119,0.03492164,0.031851918,0.353171,0.0070372773,0.07802865,0.04187963,[1],202920,7289.767424821854,28.191921369474198,-8.845475e-05,0.00011781255,0.8434826,0.009065432,145.21774101257324,121.7120406627655,345.29,1.0,0.0
-0.014887817,0.03257228,0.0,570,0.0,-1.0,0.1816246509552002,840237719552,1,52,0.0015991179,0.07512244,0.0,2.7701123,0.3360874,0.13490741,3.673787,0.0037224165,0.016650442,0.089559905,0.000557135,0,-8.140413e-05,6.555662e-05,0.8161907,0.036013696,0.02638525,0.29171982,0.00726544,0.08032794,0.042028785,[1],206169,7431.547845125198,28.889743524337803,-9.370425e-05,0.00011656469,0.83110315,0.009408755,141.7694489955902,114.5911705493927,346.58,1.0,0.0
