#{"t_start": 1782659225.3058705, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,457,78.590552
0.0,631,85.812625
0.0,397,90.07881
0.0,216,92.415405
0.0,606,99.099354
0.0,675,106.004829
0.0,381,110.3743
0.0,521,115.924263
0.0,543,121.711853
0.0,893,130.980727
0.0,419,135.334469
0.0,412,554.363644
0.0,248,822.680904
0.0,531,1339.17373
0.0,530,1855.909491
0.0,349,2252.792958
0.0,422,2692.277293
0.0,431,3121.563449
0.0,294,3561.77824
0.0,355,3851.287192
0.0,333,4274.059975
0.0,236,4565.080882
0.0,333,4863.082172
0.0,200,5148.265787
0.0,269,5438.124619
0.0,245,5728.084632
0.0,498,6299.478079
0.0,207,6589.180134
0.0,290,6885.590993
0.0,182,7042.476098
0.0,353,7470.886659
0.0,482,8044.469063
0.0,268,8336.574913
0.0,417,8767.971242
0.0,340,9201.562995
0.0,456,9635.295199
0.0,313,10072.986135
0.0,561,10649.066776
0.0,236,10934.967737
0.0,425,11365.264558
0.0,323,11799.980896
0.0,457,12241.063951
0.0,270,12663.37995
0.0,177,12812.165814
0.0,342,13250.308722
0.0,468,13702.563134
0.0,287,13994.277173
0.0,291,14422.478281
0.0,260,14715.670586
0.0,314,15004.463753
0.0,239,15291.565437
0.0,234,15578.000228
0.0,329,15872.084892
0.0,534,16581.98113
0.0,335,16883.697242
0.0,359,17326.213293
0.0,418,17759.193053
0.0,292,18185.561191
0.0,531,18764.464228
0.0,468,19182.968672
0.0,488,19750.760925
0.0,449,20148.532104
0.0,660,20799.278965
0.0,497,21348.590113
0.0,333,21642.889292
0.0,312,22031.965883
0.0,368,22450.965706
0.0,353,22745.579691
0.0,215,23022.262848
0.0,284,23307.078658
0.0,218,23595.608112
0.0,344,24028.973411
0.0,258,24319.771021
0.0,372,24751.211202
