#{"t_start": 1782659223.874975, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,290,70.628719
0.0,232,81.010974
0.0,387,85.392353
0.0,425,89.938224
0.0,356,93.718852
0.0,798,102.325854
0.0,463,107.20092
0.0,800,115.906973
0.0,439,120.603595
0.0,452,125.418398
0.0,311,128.492571
0.0,444,133.238788
0.0,572,139.496475
0.0,482,558.911948
0.0,329,941.654716
0.0,579,1480.79158
0.0,237,1741.049512
0.0,304,2132.827323
0.0,543,2692.595589
0.0,288,2970.146711
0.0,284,3272.722063
0.0,346,3710.041566
0.0,334,4123.523735
0.0,482,4571.133755
0.0,356,5006.812972
0.0,273,5295.896446
0.0,252,5589.621287
0.0,425,6157.001496
0.0,229,6305.123917
0.0,331,6740.839544
0.0,288,7043.100815
0.0,609,7757.517655
0.0,497,8338.00551
0.0,330,8631.600178
0.0,230,8914.194275
0.0,325,9343.893581
0.0,266,9631.317759
0.0,433,10079.598059
0.0,750,10936.636846
0.0,264,11220.293955
0.0,254,11507.416822
0.0,297,11808.115782
0.0,461,12382.790681
0.0,239,12670.418872
0.0,422,13110.895309
0.0,271,13408.692673
0.0,266,13707.611233
0.0,183,13989.824363
0.0,323,14283.010422
0.0,248,14576.513659
0.0,275,14863.398725
0.0,202,15151.525105
0.0,695,15873.107776
0.0,261,16160.041646
0.0,496,16738.223044
0.0,501,17328.298437
0.0,345,17758.998362
0.0,335,18186.796503
0.0,267,18475.435465
0.0,338,18769.566211
0.0,435,19344.209756
0.0,328,19645.020847
0.0,752,20257.702264
0.0,429,20795.842008
0.0,520,21348.902284
0.0,354,21643.291984
0.0,510,22180.200649
0.0,251,22459.313822
0.0,190,22737.152431
0.0,327,23026.529605
0.0,343,23451.598971
0.0,281,23745.501271
0.0,413,24187.817598
0.0,351,24612.294986
