#{"t_start": 1782659226.6809478, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,387,76.514838
0.0,784,85.416201
0.0,622,92.137357
100.0,1469,107.829818
0.0,568,113.7526
0.0,243,116.505146
0.0,534,122.036663
0.0,474,127.015806
0.0,304,441.925775
0.0,385,822.788723
0.0,646,1474.526405
0.0,300,1738.529606
0.0,307,2130.52467
0.0,328,2388.898868
0.0,471,2966.807499
0.0,279,3267.391479
0.0,554,3850.159976
0.0,438,4416.702723
0.0,262,4712.989188
0.0,790,5585.090183
0.0,198,5864.198343
0.0,461,6300.789003
0.0,410,6741.916016
0.0,288,7175.81972
0.0,349,7475.418947
0.0,312,7902.586942
0.0,288,8194.010399
0.0,244,8482.38892
0.0,346,8904.296918
0.0,218,9062.504068
0.0,438,9628.409031
0.0,238,9921.088647
0.0,231,10078.984969
0.0,320,10503.086561
0.0,358,10929.592812
0.0,299,11215.886459
0.0,379,11653.704752
0.0,316,12085.102968
0.0,218,12237.696748
0.0,287,12529.704017
0.0,254,12818.099367
0.0,626,13550.207623
0.0,247,13848.913156
0.0,282,14137.523594
0.0,349,14572.384469
0.0,253,14857.594861
0.0,358,15289.503982
0.0,220,15573.827572
0.0,354,15870.496716
0.0,336,16296.403905
0.0,243,16583.195735
0.0,369,17026.222039
0.0,444,17470.204165
0.0,378,17902.503941
0.0,404,18335.886294
0.0,554,19042.293628
0.0,326,19348.105274
0.0,226,19639.089866
0.0,321,19944.290218
0.0,289,20149.385716
0.0,266,20410.141002
0.0,591,21068.913336
0.0,666,21779.004778
0.0,347,22038.233589
0.0,318,22452.791599
0.0,248,22735.484859
0.0,348,23158.114658
0.0,399,23589.686725
0.0,229,23881.312071
0.0,256,24172.949289
0.0,265,24462.503734
0.0,204,24610.101033
