#{"t_start": 1782659225.080946, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,478,79.027441
0.0,344,83.093506
0.0,339,86.894333
0.0,360,90.54006
0.0,907,100.349056
0.0,249,102.937862
0.0,229,105.385669
0.0,662,112.603985
0.0,600,119.215537
0.0,685,126.226493
0.0,653,133.25456
0.0,315,136.521498
0.0,535,142.499669
0.0,515,668.125293
0.0,768,1474.193216
0.0,367,1740.694703
0.0,399,2252.405536
0.0,441,2692.407115
0.0,343,3115.041904
0.0,293,3419.62494
0.0,456,3852.108114
0.0,403,4415.310929
0.0,357,4719.289752
0.0,366,5151.816895
0.0,408,5589.627783
0.0,209,5871.611049
0.0,535,6451.109916
0.0,315,6885.409525
0.0,217,7045.324393
0.0,321,7469.99101
0.0,523,8049.19493
0.0,325,8477.217197
0.0,389,8905.007593
0.0,227,9063.909683
0.0,425,9627.300872
0.0,338,9932.084807
0.0,640,10653.118851
0.0,281,11069.994677
0.0,212,11220.287195
0.0,244,11506.020126
0.0,606,12234.227211
0.0,257,12523.725902
0.0,253,12811.899588
0.0,225,13102.303825
0.0,226,13260.798135
0.0,276,13553.410073
0.0,194,13847.641061
0.0,385,14278.704622
0.0,358,14716.221622
0.0,308,15004.610877
0.0,253,15293.291016
0.0,355,15726.291621
0.0,620,16437.597654
0.0,424,16883.188386
0.0,507,17470.187725
0.0,336,17900.990028
0.0,416,18333.711813
0.0,296,18624.825482
0.0,416,19176.000095
0.0,222,19348.928486
0.0,386,19751.09434
0.0,440,20148.499622
0.0,215,20257.453156
0.0,262,20543.883841
0.0,361,20945.098415
0.0,549,21632.084084
0.0,372,21931.616421
0.0,231,22177.290714
0.0,260,22458.293311
0.0,247,22741.436076
0.0,240,23022.003508
0.0,410,23454.095831
0.0,247,23745.407446
0.0,536,24329.808312
