#{"t_start": 1782659225.0907445, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,640,81.178568
0.0,2250,105.203061
0.0,572,111.702674
0.0,327,115.034882
0.0,420,119.588514
0.0,863,128.521705
0.0,355,132.303884
0.0,447,137.014611
0.0,470,557.283875
0.0,516,1069.10616
0.0,530,1603.31191
0.0,439,2132.623499
0.0,287,2388.100459
0.0,343,2830.506445
0.0,316,3120.477333
0.0,335,3563.780968
0.0,255,3845.228244
0.0,248,4123.585424
0.0,356,4423.815985
0.0,535,5145.280039
0.0,286,5436.781558
0.0,272,5728.299646
0.0,472,6297.905831
0.0,487,6883.495481
0.0,503,7334.013068
0.0,344,7757.219117
0.0,337,8192.483929
0.0,243,8477.545743
0.0,356,8772.609374
0.0,262,9064.918197
0.0,289,9484.976019
0.0,686,10218.193763
0.0,309,10643.604194
0.0,468,11077.200054
0.0,716,11945.388023
0.0,315,12239.285993
0.0,265,12529.37636
0.0,239,12815.180405
0.0,242,13108.414728
0.0,499,13702.284196
0.0,328,14129.685868
0.0,330,14425.320877
0.0,216,14716.096623
0.0,417,15150.376293
0.0,632,15869.294013
0.0,416,16299.809656
0.0,308,16732.513548
0.0,318,17029.414658
0.0,385,17470.290842
0.0,629,18187.796204
0.0,388,18623.200211
0.0,498,19179.802799
0.0,269,19498.12541
0.0,285,19751.163167
0.0,422,20146.418972
0.0,294,20411.207285
0.0,259,20664.075821
0.0,693,21356.582356
0.0,296,21778.216462
0.0,304,22033.352314
0.0,275,22319.458464
0.0,262,22597.591543
0.0,294,23015.88282
0.0,501,23455.387098
0.0,376,23894.288842
0.0,333,24323.39776
0.0,251,24608.47574
