#{"t_start": 1782659225.5009613, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,533,79.573474
0.0,381,83.800219
0.0,782,92.185512
0.0,414,96.590142
0.0,451,101.579259
0.0,1189,114.266448
0.0,636,121.184573
0.0,403,553.685681
0.0,536,1067.175679
0.0,324,1343.070111
0.0,251,1602.692296
0.0,247,1857.598814
0.0,213,2134.167976
0.0,217,2383.976787
0.0,419,2831.507877
0.0,439,3271.475835
0.0,525,3851.339736
0.0,337,4273.966894
0.0,253,4565.716845
0.0,278,4860.685293
0.0,358,5291.266498
0.0,418,5729.467792
0.0,350,6159.698212
0.0,395,6593.701483
0.0,298,6892.185636
0.0,253,7187.972946
0.0,336,7614.270887
0.0,426,8053.202868
0.0,258,8342.789913
0.0,266,8630.268303
0.0,347,9060.1796
0.0,359,9486.417613
0.0,352,9922.882578
0.0,490,10498.790534
0.0,424,10932.301851
0.0,408,11360.370823
0.0,539,11950.575732
0.0,211,12234.189269
0.0,324,12530.070086
0.0,243,12816.90131
0.0,421,13397.886943
0.0,689,14134.394447
0.0,332,14567.477692
0.0,475,15004.544165
0.0,261,15294.079302
0.0,338,15725.872339
0.0,176,15871.099886
0.0,227,16154.987884
0.0,285,16441.982952
0.0,300,16879.880095
0.0,525,17468.588296
0.0,525,18044.287033
0.0,222,18330.406282
0.0,326,18623.969711
0.0,621,19344.779958
0.0,341,19744.186543
0.0,425,20046.618047
0.0,262,20255.681597
0.0,296,20542.481633
0.0,545,21205.172511
0.0,471,21640.985158
0.0,325,22032.068602
0.0,245,22313.897878
0.0,514,22875.46709
0.0,289,23164.300859
0.0,202,23444.378338
0.0,462,23890.879601
0.0,555,24603.156801
