#{"t_start": 1782659224.389042, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,385,78.785214
0.0,1337,93.594328
0.0,481,98.817379
0.0,486,104.008218
0.0,667,111.213008
0.0,794,119.728711
0.0,256,122.436971
0.0,262,125.12098
0.0,416,129.331409
0.0,290,132.312456
0.0,397,136.758522
0.0,288,443.410897
0.0,442,826.051823
0.0,569,1475.498083
0.0,371,1854.140512
0.0,257,2132.182014
0.0,285,2387.093964
0.0,242,2690.490894
0.0,486,3123.222505
0.0,582,3848.303833
0.0,320,4269.940978
0.0,369,4570.715697
0.0,283,5001.011061
0.0,226,5152.818832
0.0,335,5587.109574
0.0,440,6018.408652
0.0,318,6448.986166
0.0,415,6889.678301
0.0,284,7188.995143
0.0,222,7472.200322
0.0,388,7909.779294
0.0,240,8195.587564
0.0,235,8482.619703
0.0,378,8908.794122
0.0,245,9201.687106
0.0,298,9488.112056
0.0,229,9777.492417
0.0,243,10073.483213
0.0,350,10366.592556
0.0,237,10653.697744
0.0,294,11071.181746
0.0,317,11362.998604
0.0,309,11796.759547
0.0,310,12093.083361
0.0,392,12526.400496
0.0,543,13111.493055
0.0,200,13402.187768
0.0,344,13708.593201
0.0,289,14133.599587
0.0,266,14424.223868
0.0,336,14722.535708
0.0,173,15001.391951
0.0,235,15287.684986
0.0,405,15725.188788
0.0,225,16011.099388
0.0,536,16583.482053
0.0,633,17324.98051
0.0,364,17756.294273
0.0,319,18046.015229
0.0,271,18335.281377
0.0,302,18626.344951
0.0,449,19180.679191
0.0,420,19644.680375
0.0,303,19946.80219
0.0,353,20159.032875
0.0,497,20670.9769
0.0,222,20941.409688
0.0,450,21486.984492
0.0,278,21779.401662
0.0,185,21928.890619
0.0,472,22453.890915
0.0,250,22736.703471
0.0,250,23018.580412
0.0,557,23596.588822
0.0,223,23887.387045
0.0,253,24179.013997
0.0,263,24469.912179
0.0,288,24757.440065
