#{"t_start": 1782659224.4852507, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,1294,88.90084
0.0,450,93.683103
0.0,645,100.623528
0.0,335,104.183167
0.0,574,110.312941
0.0,238,112.894943
0.0,470,118.116236
0.0,1053,129.015088
0.0,754,137.016172
0.0,529,142.921292
0.0,231,307.606818
0.0,421,823.083291
0.0,478,1209.417941
0.0,293,1599.842067
0.0,521,2132.8157
0.0,263,2386.719894
0.0,274,2692.612904
0.0,321,2972.197884
0.0,328,3420.384503
0.0,444,3852.322849
0.0,271,4269.911695
0.0,204,4420.797491
0.0,250,4716.298636
0.0,340,5146.684899
0.0,299,5438.848418
0.0,265,5730.099444
0.0,416,6164.387918
0.0,373,6597.487741
0.0,320,7037.931347
0.0,453,7476.688968
0.0,244,7760.286096
0.0,183,8043.791068
0.0,232,8201.990062
0.0,193,8484.798505
0.0,406,8912.98681
0.0,227,9204.899594
0.0,305,9492.020207
0.0,350,9929.316856
0.0,855,10930.482114
0.0,237,11211.587186
0.0,250,11498.194139
0.0,466,11950.081906
0.0,241,12236.917017
0.0,478,12812.400154
0.0,460,13262.203709
0.0,278,13697.196294
0.0,409,14133.908162
0.0,211,14283.386713
0.0,347,14718.75921
0.0,452,15288.101283
0.0,212,15438.495132
0.0,434,16011.801476
0.0,456,16442.493006
0.0,271,16737.794756
0.0,234,17030.484661
0.0,203,17325.60034
0.0,382,17757.501594
0.0,312,18046.981183
0.0,376,18478.600138
0.0,433,19042.789016
0.0,435,19495.981685
0.0,706,20052.340127
0.0,313,20411.930738
0.0,200,20544.540026
0.0,319,20940.992499
0.0,230,21207.410292
0.0,202,21357.192906
0.0,235,21638.587109
0.0,357,22033.851665
0.0,393,22455.099696
0.0,337,22874.136632
0.0,242,23159.88274
0.0,346,23453.593467
0.0,480,24032.2977
0.0,290,24328.19025
0.0,439,24895.282752
