#{"t_start": 1782659223.898232, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,517,80.905809
0.0,387,85.280588
0.0,890,94.935578
0.0,493,100.00648
0.0,718,107.61656
0.0,459,112.913023
0.0,313,116.107726
0.0,204,118.487556
0.0,659,125.376483
0.0,805,133.691336
0.0,483,138.986203
0.0,495,559.31517
0.0,667,1339.503843
0.0,269,1600.784323
0.0,272,1856.032765
0.0,211,2002.884682
0.0,411,2540.893632
0.0,241,2830.083802
0.0,454,3270.096992
0.0,366,3709.87094
0.0,215,3977.722078
0.0,325,4276.971963
0.0,446,4855.783134
0.0,268,5147.381239
0.0,295,5439.389081
0.0,323,5866.768965
0.0,645,6590.804314
0.0,361,6893.993647
0.0,328,7329.676197
0.0,346,7751.767968
0.0,353,8056.087196
0.0,291,8480.878307
0.0,447,8914.195955
0.0,382,9349.775964
0.0,199,9630.667371
0.0,498,10213.031374
0.0,666,10934.073176
0.0,242,11215.685196
0.0,201,11366.771379
0.0,905,12386.287573
0.0,345,12815.876544
0.0,182,13103.306927
0.0,195,13257.62664
0.0,619,13990.180207
0.0,220,14275.097845
0.0,364,14577.713544
0.0,380,15007.184007
0.0,251,15295.800801
0.0,317,15725.980944
0.0,256,16014.097119
0.0,221,16293.80748
0.0,203,16442.269898
0.0,216,16734.89028
0.0,534,17327.375901
0.0,324,17756.876607
0.0,189,17903.891106
0.0,334,18331.982024
0.0,464,18769.193085
0.0,254,19048.097369
0.0,228,19346.321595
0.0,290,19644.997693
0.0,447,20045.406148
0.0,343,20258.855481
0.0,304,20664.380507
0.0,333,20948.383219
0.0,338,21355.699598
0.0,223,21637.080209
0.0,277,21926.090727
0.0,453,22450.272386
0.0,457,22880.110609
0.0,337,23300.574788
0.0,475,23749.2834
0.0,352,24183.275666
0.0,444,24752.500914
