#{"t_start": 1782685233.5984998, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,517,44.594182
0.0,387,48.519347
0.0,890,57.704499
0.0,493,62.525105
0.0,718,70.035886
0.0,459,75.275498
0.0,313,78.518956
0.0,204,80.984303
0.0,659,87.909941
0.0,805,96.806965
0.0,483,102.041414
0.0,495,584.39128
0.0,667,1569.867319
0.0,269,1911.769116
0.0,272,2241.496355
0.0,211,2410.801185
0.0,411,3040.874389
0.0,241,3364.56817
0.0,454,3848.994715
0.0,366,4288.912854
0.0,215,4579.827989
0.0,325,4914.581736
0.0,446,5513.475382
0.0,268,5805.378463
0.0,295,6116.306638
0.0,323,6567.286316
0.0,645,7351.593554
0.0,361,7679.099278
0.0,328,8145.470085
0.0,346,8606.19924
0.0,353,8929.393592
0.0,291,9389.068986
0.0,447,9842.714066
0.0,382,10287.403095
0.0,199,10594.590976
0.0,498,11143.291094
0.0,666,11935.366587
0.0,242,12231.584669
0.0,201,12381.470231
0.0,905,13433.370417
0.0,345,13914.192314
0.0,182,14177.705037
0.0,195,14321.268909
0.0,619,14983.98214
0.0,220,15264.2751
0.0,364,15528.415391
0.0,380,15932.072031
0.0,251,16178.078288
0.0,317,16544.732056
0.0,256,16821.215749
0.0,221,17062.921777
0.0,203,17229.486249
0.0,216,17531.178695
0.0,534,18139.887381
0.0,324,18501.502462
0.0,189,18647.944981
0.0,334,19101.529002
0.0,464,19559.181368
0.0,254,19865.087048
0.0,228,20149.092138
0.0,290,20440.277177
0.0,447,20998.290751
0.0,343,21333.592982
0.0,304,21806.793951
0.0,333,22134.597799
0.0,338,22585.880754
0.0,223,22878.302407
0.0,277,23178.490166
0.0,453,23736.380203
0.0,457,24178.108546
0.0,337,24636.982264
