#{"t_start": 1782685234.5674005, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,502,43.318539
0.0,427,47.840691
0.0,739,55.373798
0.0,501,60.308783
0.0,412,64.751928
0.0,458,69.298639
0.0,834,78.748208
0.0,475,83.619303
0.0,547,89.829755
0.0,345,93.418704
0.0,634,100.317186
0.0,220,270.010443
0.0,345,740.013841
0.0,277,1077.317833
0.0,362,1574.016083
0.0,300,1914.816249
0.0,448,2559.308199
0.0,353,3038.329597
0.0,276,3364.415728
0.0,269,3685.717355
0.0,279,4003.147885
0.0,248,4287.20499
0.0,331,4593.509449
0.0,478,5226.033274
0.0,231,5518.033432
0.0,255,5809.512964
0.0,250,6114.84609
0.0,536,6722.201078
0.0,299,7030.344024
0.0,491,7677.412412
0.0,304,8142.299549
0.0,463,8612.300159
0.0,185,8920.608383
0.0,301,9236.929717
0.0,296,9545.106249
0.0,357,9988.906863
0.0,332,10443.945491
0.0,231,10723.716748
0.0,297,11020.636512
0.0,518,11604.304168
0.0,452,12092.04048
0.0,180,12375.9173
0.0,244,12679.613691
0.0,249,12977.542282
0.0,419,13430.108768
0.0,357,13909.241143
0.0,238,14179.409209
0.0,220,14325.917009
0.0,288,14712.435831
0.0,363,14990.404537
0.0,534,15636.156695
0.0,294,15925.216521
0.0,443,16293.816768
0.0,232,16550.532792
0.0,282,16827.988142
0.0,345,17227.72232
0.0,486,17831.842222
0.0,221,18134.131391
0.0,624,18795.100998
0.0,313,19106.728121
0.0,317,19415.225212
0.0,237,19711.851361
0.0,343,20147.302253
0.0,485,20712.820004
0.0,275,20998.999744
0.0,456,21495.71441
0.0,340,21974.843181
0.0,293,22282.511614
0.0,286,22726.727301
0.0,212,22885.3216
0.0,498,23459.602753
0.0,240,23740.908634
0.0,258,24027.532585
0.0,234,24327.000711
0.0,551,24939.327264
