#{"t_start": 1782685234.275108, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,718,45.799583
0.0,337,49.406175
0.0,372,53.198082
0.0,693,60.140348
0.0,634,66.649681
0.0,313,69.796853
0.0,1013,81.14968
0.0,237,83.62916
0.0,759,91.97107
0.0,949,102.401556
0.0,328,431.100211
0.0,408,912.424622
0.0,491,1576.207686
0.0,231,1912.704899
0.0,378,2404.60856
0.0,226,2722.609681
0.0,224,2885.337437
0.0,201,3207.397467
0.0,266,3525.910457
0.0,231,3845.630332
0.0,434,4291.901488
0.0,236,4586.651234
0.0,329,5061.898637
0.0,379,5511.692079
0.0,179,5655.807126
0.0,410,6117.502963
0.0,362,6571.503575
0.0,308,6877.603762
0.0,237,7195.39969
0.0,337,7674.62451
0.0,215,7989.121707
0.0,482,8459.704634
0.0,325,8922.604666
0.0,330,9239.419417
0.0,480,9841.948328
0.0,290,10139.40657
0.0,573,10879.234452
0.0,327,11291.198949
0.0,645,12080.303717
0.0,472,12536.828101
0.0,372,12980.898058
0.0,241,13280.711862
0.0,209,13579.994171
0.0,370,14036.439138
0.0,411,14461.397951
0.0,258,14715.807518
0.0,366,15117.395444
0.0,245,15398.056437
0.0,235,15527.116148
0.0,297,15920.906348
0.0,380,16285.013479
0.0,367,16688.545714
0.0,287,16938.212439
0.0,173,17071.214178
0.0,498,17683.716687
0.0,493,18275.223736
0.0,334,18514.230791
0.0,428,19104.802377
0.0,476,19701.492251
0.0,264,20006.521754
0.0,466,20438.199167
0.0,388,20868.207193
0.0,573,21646.033413
0.0,577,22281.013392
0.0,409,22739.617181
0.0,324,23178.194941
0.0,367,23605.409059
0.0,317,23890.318756
0.0,359,24330.423814
0.0,478,24935.82736
