#{"t_start": 1782685234.4662776, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,257,40.714981
0.0,644,47.627536
0.0,428,51.932569
0.0,505,57.138816
0.0,452,61.642344
0.0,854,70.639631
0.0,915,80.722422
0.0,869,90.163333
0.0,320,93.551601
0.0,418,98.409512
0.0,423,102.637295
0.0,228,105.151302
0.0,557,738.607564
0.0,321,1080.005213
0.0,525,1748.239464
0.0,253,2080.712623
0.0,227,2408.399931
0.0,280,2732.939184
0.0,223,3046.123965
0.0,224,3367.827339
0.0,373,3845.41598
0.0,417,4288.500107
0.0,275,4586.904454
0.0,437,5215.01766
0.0,277,5515.820618
0.0,613,6263.94294
0.0,549,6872.645597
0.0,378,7352.924389
0.0,360,7828.737522
0.0,246,8140.999641
0.0,379,8603.24176
0.0,240,8772.010354
0.0,423,9387.913435
0.0,286,9690.822601
0.0,201,9844.116885
0.0,637,10600.536228
0.0,421,11144.306339
0.0,366,11600.713562
0.0,472,12090.629193
0.0,238,12378.12358
0.0,313,12826.909264
0.0,442,13281.106671
0.0,278,13586.337653
0.0,340,14041.277537
0.0,442,14468.809813
0.0,375,14854.513316
0.0,329,15267.808336
0.0,587,15788.606564
0.0,318,16171.520514
0.0,441,16550.940698
0.0,393,16947.739909
0.0,456,17532.273891
0.0,235,17830.920382
0.0,225,18133.727041
0.0,423,18506.426368
0.0,241,18797.009676
0.0,286,19107.069643
0.0,285,19412.219257
0.0,432,20006.420362
0.0,375,20430.146951
0.0,242,20570.810941
0.0,368,21004.90556
0.0,190,21322.422125
0.0,533,21971.731782
0.0,492,22582.638251
0.0,209,22738.907925
0.0,506,23312.050879
0.0,277,23735.651878
0.0,353,24031.016837
0.0,500,24642.31903
