#{"t_start": 1782685237.4812875, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,1141,46.827533
0.0,1212,59.428149
0.0,479,64.392034
0.0,461,69.206872
0.0,225,71.844425
0.0,665,79.121946
0.0,955,89.624187
0.0,383,93.919765
0.0,387,98.012635
0.0,615,741.0056
0.0,596,1572.387405
0.0,235,1908.819105
0.0,403,2402.896008
0.0,351,2872.391416
0.0,454,3367.090546
0.0,189,3682.121924
0.0,234,3994.151766
0.0,305,4284.889309
0.0,485,4903.216015
0.0,218,5071.888489
0.0,403,5645.342149
0.0,298,5958.990354
0.0,278,6266.214482
0.0,293,6570.688471
0.0,192,6869.589938
0.0,601,7668.113192
0.0,227,7831.30236
0.0,333,8296.01278
0.0,550,8923.211768
0.0,367,9387.693414
0.0,413,9839.501864
0.0,344,10282.509343
0.0,272,10594.686183
0.0,363,11018.091153
0.0,277,11291.892012
0.0,468,11930.385098
0.0,676,12678.933505
0.0,580,13422.498598
0.0,245,13727.919645
0.0,222,13912.404801
0.0,239,14180.591348
0.0,368,14592.495109
0.0,342,14976.913086
0.0,387,15396.409462
0.0,524,15920.098688
0.0,305,16170.11399
0.0,281,16413.020821
0.0,273,16697.618567
0.0,249,16944.698561
0.0,253,17229.233618
0.0,316,17678.505641
0.0,312,17990.610062
0.0,312,18388.680638
0.0,298,18645.391625
0.0,340,19099.790384
0.0,286,19406.110777
0.0,287,19707.004348
0.0,410,20150.192094
0.0,416,20707.1006
0.0,508,21315.944308
0.0,435,21805.991674
0.0,297,22129.719635
0.0,294,22575.810487
0.0,276,22874.388279
0.0,406,23304.245555
0.0,429,23741.3941
0.0,228,24024.714669
0.0,229,24323.187397
0.0,341,24773.112869
