#{"t_start": 1782685234.4795134, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,478,43.138166
0.0,344,46.648971
0.0,339,50.286189
0.0,360,53.819743
0.0,907,63.116086
0.0,249,65.642953
0.0,229,67.956348
0.0,662,75.289535
0.0,600,81.917453
0.0,685,89.213864
0.0,653,96.807227
0.0,315,99.995449
0.0,535,105.594181
0.0,515,735.389723
0.0,768,1740.612357
0.0,367,2080.38964
0.0,399,2720.910318
0.0,441,3207.989528
0.0,343,3684.107521
0.0,293,4003.143267
0.0,456,4438.795499
0.0,403,5062.001485
0.0,357,5381.615851
0.0,366,5812.10593
0.0,408,6273.122945
0.0,209,6571.632972
0.0,535,7195.288626
0.0,315,7673.007989
0.0,217,7835.208526
0.0,321,8299.398655
0.0,523,8923.200891
0.0,325,9386.228572
0.0,389,9838.910485
0.0,227,9989.60397
0.0,425,10592.091998
0.0,338,10882.335363
0.0,640,11607.149685
0.0,281,12079.996844
0.0,212,12235.587391
0.0,244,12534.520315
0.0,606,13278.497629
0.0,257,13582.697421
0.0,253,13909.329026
0.0,225,14177.059333
0.0,226,14324.619351
0.0,276,14600.942367
0.0,194,14850.939456
0.0,385,15269.516185
0.0,358,15639.019509
0.0,308,15926.687015
0.0,253,16175.304288
0.0,355,16545.797175
0.0,620,17223.825009
0.0,424,17684.419975
0.0,507,18278.006549
0.0,336,18642.740367
0.0,416,19106.816122
0.0,296,19413.113649
0.0,416,20005.934213
0.0,222,20150.70831
0.0,386,20567.307665
0.0,440,21157.888015
0.0,215,21331.716467
0.0,262,21656.23452
0.0,361,22130.889573
0.0,549,22873.103634
0.0,372,23183.288553
0.0,231,23460.028316
0.0,260,23743.808823
0.0,247,24029.288313
0.0,240,24329.611985
0.0,410,24784.89417
