#{"t_start": 1782685235.9762046, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,412,40.936013
0.0,472,45.70989
0.0,281,48.820959
0.0,204,50.852661
0.0,281,53.622572
0.0,752,61.401151
0.0,897,70.81106
0.0,232,73.421417
0.0,259,76.306056
0.0,378,80.420956
0.0,419,84.813761
0.0,566,91.298692
0.0,568,97.338256
0.0,500,102.548852
0.0,691,908.113906
0.0,580,1577.933801
0.0,209,1912.189692
0.0,647,2727.104532
0.0,265,3045.096495
0.0,553,3839.660361
0.0,290,4143.299124
0.0,236,4424.990742
0.0,410,4907.888533
0.0,517,5515.014873
0.0,267,5806.702696
0.0,661,6570.199622
0.0,334,7022.702348
0.0,327,7354.613676
0.0,428,7987.625223
0.0,313,8298.61319
0.0,366,8766.706882
0.0,359,9231.090086
0.0,212,9390.241142
0.0,304,9838.208871
0.0,251,10133.807157
0.0,340,10446.310177
0.0,341,10878.593837
0.0,298,11147.512724
0.0,323,11600.615667
0.0,327,11938.619441
0.0,271,12370.139356
0.0,432,12829.906651
0.0,308,13132.811108
0.0,308,13580.313515
0.0,271,13908.315686
0.0,272,14181.490837
0.0,249,14462.490839
0.0,236,14714.217686
0.0,397,15119.711572
0.0,197,15273.248093
0.0,241,15524.520061
0.0,304,15918.999532
0.0,234,16165.94032
0.0,191,16286.72058
0.0,271,16547.395156
0.0,481,17065.693868
0.0,218,17373.875968
0.0,734,18142.403699
0.0,379,18509.110096
0.0,367,18948.024265
0.0,266,19265.508281
0.0,244,19554.005149
0.0,329,20006.8965
0.0,308,20286.400029
0.0,535,20866.506346
0.0,321,21320.712462
0.0,479,21962.505185
0.0,332,22277.505878
0.0,378,22731.501017
0.0,476,23304.195537
0.0,222,23599.903408
0.0,257,23880.027296
0.0,308,24173.693166
0.0,227,24481.099701
0.0,352,24785.224593
