#{"t_start": 1782685233.5827498, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,356,42.794747
0.0,400,47.086805
0.0,606,53.992517
0.0,689,61.783811
0.0,527,67.441517
0.0,924,77.498529
0.0,367,81.216357
0.0,360,85.103182
0.0,243,87.389086
0.0,373,91.285202
0.0,747,98.891994
0.0,200,101.11291
0.0,233,103.513444
0.0,507,587.252079
0.0,411,1246.121368
0.0,538,1913.586955
0.0,225,2240.984387
0.0,251,2570.982116
0.0,269,2890.707209
0.0,251,3210.592622
0.0,286,3526.117898
0.0,268,3852.191387
0.0,376,4298.589395
0.0,347,4763.106943
0.0,260,5076.699373
0.0,214,5236.394874
0.0,355,5667.923668
0.0,403,6120.392549
0.0,293,6559.347702
0.0,268,6862.634679
0.0,231,7027.619101
0.0,499,7673.88307
0.0,477,8288.71413
0.0,228,8602.990127
0.0,275,8923.914301
0.0,487,9534.60198
0.0,354,9983.223629
0.0,212,10137.018064
0.0,460,10732.487172
0.0,360,11142.130946
0.0,451,11604.386433
0.0,228,11946.617811
0.0,553,12543.419958
0.0,267,12836.496044
0.0,448,13433.223201
0.0,404,13918.523035
0.0,269,14207.615443
0.0,302,14498.519749
0.0,315,14878.891438
0.0,315,15151.590488
0.0,279,15538.743849
0.0,281,15804.09553
0.0,492,16311.301865
0.0,185,16434.920777
0.0,312,16729.407662
0.0,315,17119.420625
0.0,338,17590.722686
0.0,542,18206.502844
0.0,401,18562.434158
0.0,337,19005.845285
0.0,823,19906.662707
0.0,267,20199.014017
0.0,474,20776.289474
0.0,293,21090.685426
0.0,644,21888.921441
0.0,421,22358.101014
0.0,321,22792.41378
0.0,224,23078.700727
0.0,253,23352.292421
0.0,382,23773.908561
0.0,723,24536.483119
