#{"t_start": 1782685233.9013433, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,580,44.901853
0.0,942,55.471126
0.0,257,58.17985
0.0,1000,69.277454
0.0,471,74.604181
0.0,810,82.830978
0.0,624,89.305572
0.0,698,96.579938
0.0,520,101.906382
0.0,402,106.075957
0.0,842,1082.208249
0.0,358,1579.388947
0.0,267,1913.877725
0.0,342,2408.175333
0.0,337,2739.406989
0.0,265,3053.967016
0.0,253,3371.000835
0.0,355,3852.366804
0.0,298,4163.005781
0.0,297,4604.571941
0.0,405,5079.578158
0.0,325,5391.477195
0.0,249,5670.5985
0.0,340,6118.36454
0.0,342,6559.268607
0.0,334,6873.195554
0.0,506,7512.470859
0.0,435,8124.473027
0.0,231,8296.093854
0.0,465,8924.880694
0.0,307,9380.37493
0.0,264,9678.741216
0.0,377,10131.504706
0.0,414,10598.7006
0.0,212,10735.988788
0.0,480,11295.774715
0.0,394,11763.685781
0.0,373,12242.865707
0.0,556,12837.666087
0.0,316,13281.399693
0.0,289,13589.894584
0.0,261,13920.325042
0.0,582,14620.396402
0.0,320,14882.470105
0.0,240,15148.68491
0.0,330,15540.976364
0.0,475,15955.734354
0.0,605,16581.382454
0.0,314,16970.417477
0.0,378,17430.988554
0.0,312,17749.487459
0.0,190,18053.00443
0.0,235,18211.597936
0.0,254,18449.097186
0.0,414,19005.501425
0.0,351,19315.788569
0.0,244,19606.402336
0.0,470,20195.397455
0.0,364,20624.675435
0.0,483,21243.499152
0.0,332,21575.265871
0.0,300,21894.201647
0.0,307,22348.377277
0.0,269,22646.820697
0.0,514,23233.28384
0.0,678,23929.787651
0.0,471,24531.277581
