#{"t_start": 1782685237.2761405, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,241,37.604048
0.0,297,41.108895
0.0,507,46.906773
0.0,555,52.923047
0.0,514,58.556255
0.0,523,64.325826
0.0,1161,76.75718
0.0,632,83.290335
0.0,295,86.390602
0.0,286,89.395186
0.0,449,93.824055
0.0,314,97.306552
0.0,502,583.471444
0.0,502,1245.427432
0.0,361,1743.992157
0.0,454,2405.317536
0.0,196,2571.027812
0.0,361,3048.79774
0.0,392,3523.716366
0.0,302,3852.070926
0.0,435,4444.598093
0.0,283,4764.013396
0.0,413,5232.093256
0.0,224,5525.499976
0.0,630,6266.11283
0.0,299,6566.620887
0.0,302,7012.530396
0.0,289,7339.710928
0.0,629,8125.503508
0.0,273,8443.300799
0.0,727,9378.604459
0.0,531,9981.914904
0.0,368,10440.922849
0.0,266,10728.510662
0.0,387,11140.297572
0.0,377,11597.110249
0.0,443,12093.495944
0.0,272,12387.596184
0.0,607,13129.995589
0.0,372,13584.822642
0.0,235,13914.141772
0.0,348,14343.043185
0.0,428,14743.293885
0.0,315,15009.132377
0.0,206,15289.205914
0.0,400,15660.947995
0.0,445,16191.307673
0.0,638,16843.432326
0.0,284,17113.017588
0.0,322,17435.409494
0.0,321,17900.215793
0.0,274,18203.815205
0.0,221,18436.418897
0.0,299,18700.292001
0.0,421,19164.420581
0.0,323,19596.84259
0.0,287,19903.225717
0.0,358,20326.009724
0.0,495,20918.91215
0.0,408,21409.443816
0.0,545,22045.517206
0.0,410,22504.399863
0.0,372,22936.904173
0.0,439,23492.732704
0.0,278,23774.345291
0.0,389,24218.344356
0.0,561,24828.937771
