#{"t_start": 1782685233.876132, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,413,43.144924
0.0,444,47.990253
0.0,236,50.695976
0.0,766,59.207314
0.0,810,68.018298
0.0,360,72.11883
0.0,581,78.299835
0.0,880,87.410219
0.0,536,92.892485
0.0,398,96.90658
0.0,465,101.825775
0.0,438,106.317375
0.0,663,912.014015
0.0,316,1248.11282
0.0,376,1746.811011
0.0,293,2083.511759
0.0,237,2411.631814
0.0,265,2739.513338
0.0,379,3213.192707
0.0,207,3525.725811
0.0,477,4155.528043
0.0,224,4302.593285
0.0,240,4610.215157
0.0,286,4929.694788
0.0,365,5390.51394
0.0,226,5667.537029
0.0,219,5965.99893
0.0,334,6273.414105
0.0,218,6567.017486
0.0,189,6862.237746
0.0,349,7192.005693
0.0,356,7671.398565
0.0,256,7981.515318
0.0,186,8280.892126
0.0,345,8607.899808
0.0,469,9235.723435
0.0,217,9531.007347
0.0,223,9689.622751
0.0,638,10448.394361
0.0,569,11143.10827
0.0,426,11602.504045
0.0,239,11946.403762
0.0,415,12387.49511
0.0,486,12980.015173
0.0,570,13591.963428
0.0,301,14059.993927
0.0,445,14497.589498
0.0,440,15006.403694
0.0,403,15421.505158
0.0,342,15801.257128
0.0,397,16195.408752
0.0,293,16434.344312
0.0,310,16728.317466
0.0,319,17118.202725
0.0,215,17428.900961
0.0,347,17750.251585
0.0,419,18320.208342
0.0,540,18853.397279
0.0,572,19458.308727
0.0,380,19909.600944
0.0,389,20334.690837
0.0,383,20781.38994
0.0,488,21415.094524
0.0,319,21737.416791
0.0,589,22505.720734
0.0,263,22794.003917
0.0,293,23090.910123
0.0,451,23645.094734
0.0,390,24073.803575
0.0,347,24528.02536
0.0,281,24826.108742
