#{"t_start": 1782685237.569275, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,880,44.46639
0.0,462,49.797834
0.0,1301,64.079315
0.0,403,68.640981
0.0,576,74.71572
0.0,748,82.50924
0.0,572,88.34989
0.0,326,91.707671
0.0,324,94.90634
0.0,526,100.351204
0.0,544,741.035235
0.0,294,1078.414676
0.0,457,1738.504915
0.0,285,2077.424194
0.0,416,2569.264204
0.0,488,3208.121153
0.0,262,3522.510478
0.0,301,3850.597345
0.0,308,4293.122652
0.0,254,4599.815711
0.0,251,4917.711465
0.0,359,5233.542464
0.0,282,5659.626749
0.0,280,5965.317734
0.0,252,6264.00721
0.0,354,6706.318217
0.0,259,7012.097375
0.0,306,7339.622429
0.0,197,7658.513877
0.0,206,7817.605217
0.0,298,8135.81388
0.0,257,8450.3274
0.0,385,8925.62256
0.0,399,9527.914828
0.0,270,9830.409884
0.0,397,10281.910606
0.0,370,10727.816737
0.0,482,11146.199747
0.0,228,11446.631978
0.0,554,12234.397184
0.0,270,12534.83314
0.0,278,12829.125365
0.0,456,13281.297395
0.0,294,13733.203967
0.0,744,14613.723655
0.0,233,14747.415739
0.0,305,15141.20534
0.0,279,15417.954339
0.0,444,15806.952506
0.0,329,16194.572043
0.0,213,16426.822442
0.0,377,16843.2559
0.0,339,17118.434863
0.0,287,17436.52143
0.0,311,17900.92533
0.0,294,18206.202899
0.0,211,18438.649755
0.0,257,18699.341675
0.0,404,19159.938755
0.0,427,19605.33757
0.0,249,19907.435272
0.0,499,20477.008015
0.0,465,21083.327611
0.0,394,21567.307065
0.0,206,21733.798002
0.0,347,22202.099961
0.0,251,22503.123889
0.0,278,22794.215766
0.0,276,23088.011825
0.0,361,23501.302114
0.0,295,23916.846841
0.0,210,24074.517412
0.0,480,24672.501354
