#{"t_start": 1782685234.59494, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,581,44.227534
0.0,298,47.42424
0.0,855,57.085108
0.0,761,65.388178
0.0,1187,78.231438
0.0,1021,88.823656
0.0,368,92.513327
0.0,501,97.683301
0.0,649,104.515472
0.0,503,586.184366
0.0,354,1081.9965
0.0,498,1746.091981
0.0,242,2081.20752
0.0,369,2571.308947
0.0,237,2889.777038
0.0,208,3053.274556
0.0,342,3525.782604
0.0,503,4157.677654
0.0,283,4449.582257
0.0,242,4765.87662
0.0,380,5231.401107
0.0,757,6116.581584
0.0,374,6563.276545
0.0,240,6862.77468
0.0,364,7336.289118
0.0,258,7662.381172
0.0,460,8133.986866
0.0,303,8595.371784
0.0,222,8765.890854
0.0,215,9079.190312
0.0,222,9382.072441
0.0,255,9680.279877
0.0,279,9984.890843
0.0,210,10137.396952
0.0,629,10882.59536
0.0,352,11295.474084
0.0,250,11602.172238
0.0,369,12094.582829
0.0,232,12384.592602
0.0,437,12835.09278
0.0,467,13432.316429
0.0,307,13742.284606
0.0,200,14060.081402
0.0,369,14491.178636
0.0,317,14749.003635
0.0,512,15294.619165
0.0,234,15541.900534
0.0,207,15800.980623
0.0,386,16195.093332
0.0,532,16723.097831
0.0,747,17590.891872
0.0,372,18052.417336
0.0,557,18561.181901
0.0,200,18709.698776
0.0,477,19313.882767
0.0,252,19605.31707
0.0,531,20200.633844
0.0,298,20621.704295
0.0,328,20927.877222
0.0,420,21420.075685
0.0,320,21886.282604
0.0,366,22347.592678
0.0,349,22785.396221
0.0,994,23783.38719
0.0,524,24375.975252
