#{"t_start": 1782685235.177241, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,253,39.8221
0.0,883,49.790402
0.0,876,59.495022
0.0,508,64.992683
0.0,344,69.095432
0.0,338,72.826272
0.0,442,77.304937
0.0,421,81.62554
0.0,519,86.996565
0.0,496,92.092955
0.0,318,95.422304
0.0,461,100.006508
0.0,414,104.502895
0.0,885,1083.293907
0.0,441,1743.512164
0.0,238,2078.895179
0.0,333,2410.703631
0.0,298,2888.923421
0.0,397,3365.789026
0.0,635,4155.621903
0.0,230,4442.319879
0.0,277,4761.811769
0.0,201,4927.122305
0.0,499,5527.822772
0.0,627,6268.491838
0.0,386,6716.593017
0.0,209,7014.628493
0.0,380,7500.135493
0.0,339,7824.443002
0.0,470,8444.923135
0.0,445,8927.716311
0.0,391,9527.859214
0.0,412,9982.996485
0.0,298,10285.418521
0.0,538,10881.4162
0.0,334,11292.735875
0.0,207,11450.839585
0.0,191,11760.522805
0.0,601,12537.123685
0.0,192,12686.213463
0.0,390,13133.547629
0.0,473,13738.80253
0.0,236,14058.097934
0.0,416,14492.853308
0.0,620,15144.516049
0.0,478,15658.552505
0.0,233,15809.412108
0.0,217,16079.303975
0.0,465,16575.097444
0.0,255,16848.023022
0.0,258,17115.035971
0.0,312,17436.620677
0.0,513,18059.711517
0.0,445,18558.412981
0.0,255,18851.192091
0.0,225,19015.219341
0.0,359,19457.807168
0.0,657,20200.245628
0.0,272,20483.291243
0.0,522,21243.004833
0.0,253,21564.39825
0.0,811,22500.000491
0.0,268,22791.691447
0.0,469,23350.104755
0.0,536,23922.496929
0.0,391,24368.496312
0.0,405,24828.118053
