#{"t_start": 1782685234.300545, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,299,41.471873
0.0,616,48.346042
0.0,662,55.706087
0.0,635,62.683289
0.0,826,71.804627
0.0,266,74.677888
0.0,465,79.465818
0.0,741,87.11676
0.0,750,94.897909
0.0,349,98.319188
0.0,584,104.513151
0.0,460,584.384766
0.0,381,1081.78427
0.0,386,1580.509828
0.0,418,2082.978023
0.0,330,2571.988885
0.0,222,2889.880618
0.0,237,3208.88113
0.0,212,3369.966208
0.0,329,3848.883739
0.0,232,4154.913537
0.0,260,4444.374678
0.0,433,4924.28345
0.0,246,5230.766144
0.0,243,5525.487498
0.0,230,5810.093524
0.0,366,6121.292048
0.0,308,6563.668744
0.0,370,7017.382408
0.0,226,7335.168142
0.0,466,7820.872517
0.0,262,8134.692222
0.0,235,8446.687811
0.0,294,8766.888611
0.0,366,9237.88597
0.0,223,9534.714504
0.0,382,9985.899886
0.0,376,10444.690675
0.0,353,10875.183484
0.0,290,11144.68074
0.0,216,11442.215966
0.0,311,11761.47471
0.0,217,12092.610921
0.0,508,12682.386742
0.0,451,13134.280035
0.0,271,13435.075266
0.0,313,13916.807961
0.0,454,14354.073057
0.0,738,15146.938722
0.0,349,15540.786584
0.0,333,15810.197132
0.0,315,16197.594021
0.0,355,16574.585656
0.0,241,16729.187383
0.0,393,17274.3991
0.0,269,17591.981332
0.0,270,17903.295599
0.0,322,18210.792198
0.0,318,18560.824126
0.0,421,19010.711189
0.0,505,19602.796463
0.0,523,20198.29687
0.0,351,20626.179744
0.0,339,20931.56151
0.0,380,21420.074849
0.0,329,21887.093177
0.0,302,22208.671492
0.0,432,22789.38941
0.0,633,23496.0712
0.0,508,24070.880571
0.0,590,24679.811486
