#{"t_start": 1782685234.9894226, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,295,40.70281
0.0,743,49.115088
0.0,644,56.241457
0.0,336,59.727747
0.0,460,64.78773
0.0,841,74.192935
0.0,728,81.633306
0.0,755,89.479103
0.0,1137,101.186903
0.0,277,427.991765
0.0,415,912.483789
0.0,368,1410.778319
0.0,233,1740.982417
0.0,353,2082.314558
0.0,359,2572.399694
0.0,305,3049.305596
0.0,511,3685.378176
0.0,314,4011.527441
0.0,686,4769.097373
0.0,234,5080.685501
0.0,500,5666.445787
0.0,360,6115.686891
0.0,245,6410.583158
0.0,339,6720.61069
0.0,613,7510.89382
0.0,337,7976.180068
0.0,661,8762.710399
0.0,441,9239.003806
0.0,389,9831.910432
0.0,418,10284.311448
0.0,324,10601.290125
0.0,337,11020.218931
0.0,417,11448.585335
0.0,361,11945.443625
0.0,431,12390.395279
0.0,523,12982.481784
0.0,269,13430.284836
0.0,387,13915.523042
0.0,310,14206.040091
0.0,420,14623.956017
0.0,268,14882.802045
0.0,248,15149.482424
0.0,376,15545.443575
0.0,222,15804.390656
0.0,346,16195.788782
0.0,293,16433.434826
0.0,414,16853.388083
0.0,332,17277.597824
0.0,293,17596.297835
0.0,422,18061.510066
0.0,270,18437.283234
0.0,352,18706.877734
0.0,218,19009.885877
0.0,254,19309.804661
0.0,378,19754.705649
0.0,348,20191.71958
0.0,289,20476.198468
0.0,404,20925.401967
0.0,293,21255.440384
0.0,235,21575.41091
0.0,226,21885.192264
0.0,502,22500.496366
0.0,366,22930.902092
0.0,258,23228.281581
0.0,298,23498.187315
0.0,520,24075.785978
0.0,309,24524.192239
0.0,299,24824.315072
