#{"t_start": 1782685233.6831112, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,411,43.222374
0.0,562,49.662752
0.0,281,52.991289
0.0,536,58.792917
0.0,496,64.126982
0.0,513,69.693181
0.0,577,76.224108
0.0,442,80.841534
0.0,562,86.747643
0.0,810,95.201344
0.0,397,99.209776
0.0,232,101.816258
0.0,255,104.807884
0.0,849,1082.926211
0.0,364,1582.229908
0.0,255,1915.499406
0.0,451,2412.741754
0.0,271,2888.706055
0.0,285,3211.590156
0.0,184,3374.16045
0.0,310,3849.10797
0.0,216,4017.300042
0.0,299,4445.985311
0.0,270,4766.597651
0.0,260,5083.392268
0.0,222,5388.656333
0.0,244,5537.841986
0.0,291,5969.189283
0.0,230,6270.084122
0.0,250,6572.101215
0.0,339,6879.710326
0.0,327,7353.490878
0.0,220,7521.810395
0.0,642,8307.013662
0.0,252,8619.183966
0.0,349,9087.213695
0.0,260,9391.814112
0.0,523,9988.420475
0.0,215,10286.305124
0.0,378,10733.187435
0.0,341,11146.830283
0.0,234,11299.725969
0.0,259,11607.317204
0.0,248,11952.297041
0.0,204,12240.818817
0.0,598,12976.719085
0.0,341,13284.409006
0.0,354,13736.530771
0.0,613,14487.298985
0.0,176,14621.212783
0.0,479,15142.187008
0.0,310,15418.690721
0.0,270,15658.3107
0.0,248,15944.490428
0.0,552,16568.786313
0.0,271,16846.612782
0.0,208,16973.894708
0.0,449,17591.193069
0.0,356,18050.624005
0.0,228,18315.40082
0.0,295,18550.728891
0.0,338,18852.213139
0.0,420,19454.025293
0.0,305,19759.814079
0.0,318,20193.384444
0.0,277,20476.813224
0.0,329,20777.984256
0.0,313,21242.805844
0.0,253,21572.007083
0.0,198,21737.384825
0.0,214,22054.024277
0.0,380,22507.424153
0.0,219,22793.951921
0.0,242,23085.787191
0.0,464,23512.232964
0.0,459,24073.096586
0.0,305,24374.896194
0.0,242,24678.128896
