#{"t_start": 1782685235.370698, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,245,39.442263
0.0,476,45.243287
0.0,679,52.873333
0.0,424,57.713938
0.0,478,62.573568
0.0,430,67.412741
0.0,418,71.905578
0.0,924,81.714971
0.0,534,87.330444
0.0,302,90.625522
0.0,463,95.302192
0.0,563,101.595519
0.0,351,430.717194
0.0,747,1413.430646
0.0,326,1911.526078
0.0,247,2238.203228
0.0,272,2569.632868
0.0,228,2738.798209
0.0,370,3211.828299
0.0,348,3688.631344
0.0,417,4160.524932
0.0,484,4768.237076
0.0,422,5241.429705
0.0,268,5536.154909
0.0,316,5969.402914
0.0,332,6418.12241
0.0,289,6720.201017
0.0,294,7026.545782
0.0,211,7352.019845
0.0,376,7828.316783
0.0,439,8302.925605
0.0,170,8462.312805
0.0,369,8931.445996
0.0,396,9391.019902
0.0,355,9840.799631
0.0,255,10135.216072
0.0,305,10596.198441
0.0,288,10881.341305
0.0,578,11449.136457
0.0,192,11759.131967
0.0,206,11950.826558
0.0,216,12241.59548
0.0,262,12537.626171
0.0,327,12976.717754
0.0,358,13424.399469
0.0,223,13585.64653
0.0,397,14060.820582
0.0,445,14615.755261
0.0,340,14995.230483
0.0,201,15140.92343
0.0,261,15414.510465
0.0,300,15656.408352
0.0,352,16073.635554
0.0,321,16422.751432
0.0,305,16720.811688
0.0,250,16968.320971
0.0,268,17273.31278
0.0,369,17743.116438
0.0,348,18198.429851
0.0,207,18324.125421
0.0,455,18844.633888
0.0,341,19305.515087
0.0,263,19597.598829
0.0,244,19899.444215
0.0,265,20191.520723
0.0,245,20472.607575
0.0,275,20765.098856
0.0,215,20924.933748
0.0,334,21406.921355
0.0,539,22055.12929
0.0,238,22356.658987
0.0,498,22942.012168
0.0,315,23244.623962
0.0,345,23651.886932
0.0,363,24072.128801
0.0,371,24529.326209
