#{"t_start": 1782685234.0979466, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,447,43.207348
0.0,264,46.400944
0.0,356,50.475144
0.0,187,52.576837
0.0,622,59.473337
0.0,781,67.683082
0.0,440,72.77543
0.0,817,81.390417
0.0,550,86.991747
0.0,422,91.678138
0.0,477,96.476471
0.0,469,101.526784
0.0,611,746.983778
0.0,504,1415.591615
0.0,422,2078.271938
0.0,358,2411.701715
0.0,415,3045.780991
0.0,251,3369.0778
0.0,232,3530.978348
0.0,400,4017.674122
0.0,521,4763.174676
0.0,376,5089.285152
0.0,246,5396.582409
0.0,352,5819.347924
0.0,244,6119.8817
0.0,240,6422.195422
0.0,270,6723.379017
0.0,371,7192.98315
0.0,443,7677.999829
0.0,425,8300.996621
0.0,391,8774.783603
0.0,253,9085.806546
0.0,392,9542.20107
0.0,446,9988.005958
0.0,320,10444.599955
0.0,184,10601.786905
0.0,684,11442.51139
0.0,240,11606.989435
0.0,224,11949.968939
0.0,230,12240.569306
0.0,323,12542.722909
0.0,427,13131.394551
0.0,216,13425.377726
0.0,394,13916.418202
0.0,353,14205.196662
0.0,211,14489.222471
0.0,208,14735.970308
0.0,188,14868.329054
0.0,273,15144.880774
0.0,422,15646.407913
0.0,196,15794.548679
0.0,380,16188.7939
0.0,584,16840.683352
0.0,550,17426.799249
0.0,306,17747.381169
0.0,274,18057.81734
0.0,219,18322.023645
0.0,356,18692.981667
0.0,276,18998.665789
0.0,280,19315.185678
0.0,366,19757.977427
0.0,223,20058.490727
0.0,229,20325.71063
0.0,539,20919.909774
0.0,251,21242.291745
0.0,236,21569.498981
0.0,617,22217.195695
0.0,599,22944.291292
0.0,319,23359.169338
0.0,293,23651.798907
0.0,371,24073.106151
0.0,300,24374.481528
