#{"t_start": 1782685236.281193, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,472,41.317487
0.0,592,48.251457
0.0,233,51.020015
0.0,353,54.724658
0.0,1098,66.629066
0.0,628,73.626476
0.0,293,76.648449
0.0,279,79.511341
0.0,287,82.705444
0.0,531,88.139763
0.0,811,96.510793
0.0,555,742.93132
0.0,370,1244.711705
0.0,379,1744.7904
0.0,399,2239.304796
0.0,261,2569.598209
0.0,288,2888.41591
0.0,470,3524.627379
0.0,397,4009.911251
0.0,685,4768.221951
0.0,214,5081.287873
0.0,350,5527.286081
0.0,397,5963.505848
0.0,379,6418.095971
0.0,418,6875.927667
0.0,213,7187.493446
0.0,228,7356.496475
0.0,251,7675.752074
0.0,317,8143.108951
0.0,296,8460.087153
0.0,262,8774.747164
0.0,393,9238.251339
0.0,364,9689.809536
0.0,411,10134.895603
0.0,386,10599.906452
0.0,594,11292.7912
0.0,326,11755.794781
0.0,414,12236.993032
0.0,364,12680.130394
0.0,575,13279.900992
0.0,203,13578.199845
0.0,307,13916.423601
0.0,572,14609.330609
0.0,189,14740.2909
0.0,228,14998.504076
0.0,317,15289.000598
0.0,305,15644.54127
0.0,191,15792.534957
0.0,388,16190.107866
0.0,405,16575.905231
0.0,326,16965.300746
0.0,414,17429.028319
0.0,348,17895.702461
0.0,263,18199.408902
0.0,225,18430.932866
0.0,206,18554.018685
0.0,231,18844.385842
0.0,402,19312.700886
0.0,535,19909.807168
0.0,430,20473.789574
0.0,372,20915.20662
0.0,390,21400.800172
0.0,241,21722.923941
0.0,238,21893.23899
0.0,337,22355.928491
0.0,187,22644.560069
0.0,383,23082.488828
0.0,271,23356.989787
0.0,344,23654.508109
0.0,284,24065.71948
0.0,247,24228.319632
0.0,329,24675.412713
