#{"t_start": 1782685234.7751732, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,391,41.991716
0.0,732,50.398628
0.0,287,53.854784
0.0,889,63.142901
0.0,435,68.026587
0.0,811,76.916937
0.0,545,82.42271
0.0,504,87.641876
0.0,399,92.106123
0.0,508,97.214584
0.0,347,431.198583
0.0,282,748.500321
0.0,390,1251.199283
0.0,449,1914.408296
0.0,334,2407.115081
0.0,671,3210.396096
0.0,305,3529.52989
0.0,351,4011.72445
0.0,334,4444.312048
0.0,326,4768.807698
0.0,566,5528.102302
0.0,260,5814.702271
0.0,326,6119.708834
0.0,456,6719.896519
0.0,220,6881.00016
0.0,383,7357.516447
0.0,311,7830.225805
0.0,283,8146.898687
0.0,350,8613.508099
0.0,227,8927.724221
0.0,308,9238.808694
0.0,528,9840.802988
0.0,433,10288.897716
0.0,200,10599.82144
0.0,296,10884.675523
0.0,282,11290.849153
0.0,275,11597.307884
0.0,265,11944.300997
0.0,255,12237.796098
0.0,410,12684.529739
0.0,282,12980.59172
0.0,263,13281.917611
0.0,451,13916.241415
0.0,342,14204.693177
0.0,273,14610.753984
0.0,307,14866.702395
0.0,253,15139.702372
0.0,319,15417.608405
0.0,254,15655.398429
0.0,328,16069.126167
0.0,285,16306.927823
0.0,582,16963.328502
0.0,235,17264.517293
0.0,579,17899.927765
0.0,311,18207.355648
0.0,380,18557.70933
0.0,186,18845.103698
0.0,348,19306.89961
0.0,223,19459.924045
0.0,258,19761.436818
0.0,505,20334.618315
0.0,449,20918.923816
0.0,194,21086.331455
0.0,338,21574.503488
0.0,516,22210.336095
0.0,371,22651.691106
0.0,472,23234.911782
0.0,678,23923.793661
0.0,248,24220.795839
0.0,295,24533.899898
0.0,271,24831.331499
