#{"t_start": 1782685234.2053688, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,982,49.220589
0.0,411,53.990271
0.0,815,62.923059
0.0,381,67.091776
0.0,434,71.60633
0.0,1111,83.67256
0.0,632,90.21544
0.0,391,94.394149
0.0,1079,106.170541
0.0,301,429.69372
0.0,466,915.127319
0.0,497,1582.991144
0.0,263,1917.336553
0.0,356,2411.272135
0.0,456,3047.567213
0.0,454,3530.87079
0.0,505,4161.082626
0.0,272,4454.387708
0.0,330,4928.620069
0.0,207,5233.165198
0.0,228,5396.370684
0.0,382,5820.168185
0.0,373,6275.089655
0.0,250,6575.66683
0.0,285,6881.679865
0.0,198,7193.391577
0.0,251,7517.780297
0.0,419,7992.897185
0.0,253,8304.976662
0.0,247,8616.22595
0.0,284,8932.668364
0.0,512,9544.463603
0.0,322,9985.377723
0.0,352,10443.760037
0.0,358,10735.760026
0.0,453,11294.765898
0.0,490,11945.088605
0.0,302,12242.574634
0.0,367,12685.394408
0.0,276,12981.38382
0.0,214,13280.26051
0.0,228,13579.68155
0.0,315,13918.498347
0.0,401,14348.388225
0.0,197,14615.089212
0.0,263,14865.88425
0.0,274,15141.384392
0.0,222,15409.68644
0.0,426,15794.277482
0.0,259,16071.867612
0.0,468,16567.403287
0.0,313,16848.985382
0.0,292,17118.58735
0.0,541,17892.596079
0.0,394,18317.483411
0.0,322,18555.475622
0.0,581,19309.178331
0.0,200,19460.189698
0.0,366,19909.373252
0.0,255,20200.68167
0.0,369,20622.13339
0.0,500,21243.508617
0.0,285,21577.019795
0.0,188,21883.263257
0.0,483,22364.012779
0.0,398,22937.992735
0.0,250,23234.879196
0.0,383,23517.087109
0.0,265,23919.793322
0.0,211,24077.361119
0.0,465,24673.608189
