#{"t_start": 1782685234.8979974, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,255,40.070318
0.0,377,44.508588
0.0,775,53.413885
0.0,551,59.60167
0.0,1173,72.224539
0.0,556,78.233259
0.0,534,83.620109
0.0,373,87.519078
0.0,543,93.510861
0.0,625,100.07222
0.0,490,105.6237
0.0,612,746.38404
0.0,794,1748.891195
0.0,360,2243.991323
0.0,324,2733.920241
0.0,319,3050.405264
0.0,319,3526.287044
0.0,814,4450.167543
0.0,254,4769.094153
0.0,236,5083.185297
0.0,328,5528.105313
0.0,475,5972.092014
0.0,572,6720.20481
0.0,449,7194.880868
0.0,597,7990.2794
0.0,365,8458.676362
0.0,263,8774.483404
0.0,262,9085.334986
0.0,272,9389.789343
0.0,516,9985.971577
0.0,288,10286.991352
0.0,278,10602.267697
0.0,238,10884.531933
0.0,342,11294.174566
0.0,333,11757.486696
0.0,631,12532.500196
0.0,295,12833.80474
0.0,426,13281.473559
0.0,222,13582.481766
0.0,250,13916.614752
0.0,420,14345.868781
0.0,198,14613.492888
0.0,298,14867.287464
0.0,279,15142.569225
0.0,362,15531.503622
0.0,223,15788.891284
0.0,518,16301.479656
0.0,506,16843.58603
0.0,302,17113.59866
0.0,353,17588.602734
0.0,273,17899.526703
0.0,189,18057.204925
0.0,253,18325.578835
0.0,246,18555.971362
0.0,400,19003.987513
0.0,377,19460.690798
0.0,525,20190.971829
0.0,240,20335.17978
0.0,376,20775.574164
0.0,420,21399.844166
0.0,228,21580.308806
0.0,354,22055.272307
0.0,342,22505.382184
0.0,265,22795.982836
0.0,386,23239.689585
0.0,267,23510.687424
0.0,385,23925.206334
0.0,447,24524.512535
0.0,289,24823.797687
