#{"t_start": 1782685234.6774585, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,648,45.146958
0.0,692,52.933138
0.0,363,57.100069
0.0,669,64.11604
0.0,363,68.138406
0.0,388,72.39468
0.0,624,79.223063
0.0,508,84.44553
0.0,733,91.902971
0.0,944,102.236499
0.0,538,744.100147
0.0,475,1250.815992
0.0,439,1913.696738
0.0,312,2244.102004
0.0,517,2892.01046
0.0,271,3212.80542
0.0,410,3847.810762
0.0,275,4156.396331
0.0,434,4607.696597
0.0,248,4930.795371
0.0,630,5670.339676
0.0,238,5969.223414
0.0,315,6275.103593
0.0,359,6723.826936
0.0,279,7029.420085
0.0,366,7517.792348
0.0,387,7992.425241
0.0,309,8458.305197
0.0,207,8616.047385
0.0,257,8931.306552
0.0,193,9237.893467
0.0,286,9542.413755
0.0,250,9840.402998
0.0,193,9988.406707
0.0,546,10731.091438
0.0,352,11026.507764
0.0,361,11449.528431
0.0,219,11761.002684
0.0,277,12094.547495
0.0,584,12833.51284
0.0,252,13129.801475
0.0,633,13916.043942
0.0,478,14349.91127
0.0,327,14741.491367
0.0,491,15284.891451
0.0,430,15652.078059
0.0,197,15932.929075
0.0,562,16429.119533
0.0,312,16839.928555
0.0,240,16972.121387
0.0,451,17589.252032
0.0,336,18044.777598
0.0,803,18844.011474
0.0,278,19157.163152
0.0,395,19602.896479
0.0,438,20065.79738
0.0,475,20625.088338
0.0,414,21087.514685
0.0,516,21737.711849
0.0,340,22210.618437
0.0,300,22512.725731
0.0,421,23087.911179
0.0,459,23514.296612
0.0,631,24226.693933
