#{"t_start": 1782685237.3799984, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,297,38.192313
0.0,646,45.736912
0.0,741,54.228681
0.0,508,59.631586
0.0,1381,74.529579
0.0,541,80.292882
0.0,774,88.417678
0.0,705,95.55179
0.0,629,102.803833
0.0,381,429.626558
0.0,305,910.006712
0.0,715,1746.335199
0.0,512,2408.899762
0.0,240,2735.947238
0.0,400,3210.126261
0.0,440,3846.808842
0.0,411,4296.385946
0.0,420,4768.811739
0.0,328,5233.894062
0.0,398,5667.691221
0.0,479,6268.709925
0.0,485,6871.791731
0.0,303,7189.991873
0.0,240,7513.585244
0.0,172,7672.802481
0.0,308,8140.703759
0.0,299,8457.208979
0.0,420,8927.692648
0.0,453,9538.710004
0.0,421,9983.409091
0.0,237,10282.127826
0.0,323,10598.935262
0.0,463,11146.205241
0.0,202,11439.333329
0.0,208,11600.895854
0.0,185,11939.787396
0.0,218,12093.392176
0.0,183,12377.497291
0.0,304,12684.102505
0.0,321,13126.394857
0.0,353,13430.813995
0.0,307,13914.133069
0.0,193,14058.307562
0.0,415,14608.595997
0.0,393,14993.918004
0.0,504,15524.830478
0.0,503,16062.149965
0.0,212,16188.816805
0.0,438,16710.33285
0.0,438,17110.107481
0.0,224,17422.212843
0.0,280,17740.195128
0.0,316,18054.535482
0.0,350,18436.435872
0.0,288,18696.197444
0.0,211,18995.35323
0.0,449,19593.51956
0.0,242,19759.006701
0.0,317,20193.590123
0.0,584,20774.855013
0.0,374,21246.914771
0.0,177,21568.196196
0.0,316,21890.09641
0.0,279,22213.09409
0.0,458,22794.617005
0.0,246,23087.693414
0.0,254,23359.947579
0.0,235,23646.487038
0.0,229,23916.388912
0.0,279,24216.497696
