#{"t_start": 1782685233.5926518, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,391,43.173845
0.0,346,47.122858
0.0,457,52.406286
0.0,669,59.804794
0.0,660,66.77916
0.0,432,71.694666
0.0,723,79.443813
0.0,340,82.998149
0.0,739,90.774239
0.0,555,96.534901
0.0,943,106.973318
0.0,585,746.211803
0.0,477,1414.224833
0.0,301,1749.682631
0.0,494,2410.989097
0.0,540,3051.38229
0.0,333,3527.679687
0.0,381,4012.314992
0.0,271,4298.623668
0.0,573,4933.310857
0.0,235,5241.079342
0.0,433,5816.512031
0.0,540,6421.998829
0.0,431,6880.388929
0.0,257,7195.897587
0.0,332,7674.48877
0.0,294,7992.478697
0.0,200,8301.377531
0.0,284,8614.993538
0.0,483,9238.197154
0.0,359,9546.708463
0.0,216,9842.327735
0.0,532,10448.621598
0.0,470,11023.783663
0.0,356,11445.18236
0.0,401,11946.508875
0.0,261,12240.824486
0.0,177,12385.379623
0.0,225,12686.207816
0.0,317,13129.215451
0.0,278,13428.493437
0.0,306,13736.885405
0.0,394,14202.924044
0.0,366,14619.490308
0.0,215,14864.290151
0.0,195,15006.70226
0.0,204,15286.495333
0.0,362,15647.249931
0.0,277,15937.485006
0.0,314,16194.288207
0.0,429,16715.285001
0.0,237,16852.805402
0.0,301,17269.596609
0.0,501,17897.499934
0.0,215,18058.41499
0.0,605,18695.78345
0.0,312,19152.928542
0.0,434,19603.183801
0.0,513,20198.714607
0.0,323,20615.774018
0.0,254,20915.14879
0.0,354,21249.994695
0.0,318,21727.989533
0.0,296,22054.233948
0.0,366,22507.342419
0.0,413,22944.767732
0.0,386,23366.982445
0.0,408,23790.532741
0.0,509,24376.60704
