#{"t_start": 1782685234.4783456, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,546,44.091017
0.0,275,47.319727
0.0,501,53.003605
0.0,348,57.014382
0.0,408,61.331513
0.0,986,71.799946
0.0,609,78.50998
0.0,613,84.992352
0.0,839,93.839947
0.0,456,98.348928
0.0,585,105.159199
0.0,169,107.608287
0.0,466,584.150169
0.0,570,1412.617396
0.0,231,1583.196455
0.0,511,2245.089199
0.0,404,2887.506751
0.0,899,4009.290373
0.0,447,4449.611506
0.0,325,4925.095654
0.0,304,5236.856612
0.0,547,5819.289819
0.0,175,6115.80443
0.0,329,6424.293366
0.0,378,6878.294242
0.0,383,7354.926163
0.0,200,7671.994781
0.0,377,8143.98989
0.0,344,8462.302314
0.0,546,9236.88994
0.0,438,9691.237205
0.0,335,10132.509491
0.0,268,10444.003498
0.0,397,10882.206986
0.0,419,11295.193973
0.0,457,11943.294911
0.0,357,12245.107932
0.0,204,12537.921507
0.0,302,12839.123644
0.0,343,13281.702684
0.0,199,13579.525155
0.0,176,13735.609633
0.0,366,14199.608299
0.0,378,14616.312831
0.0,209,14746.821218
0.0,439,15286.699452
0.0,568,15798.604756
0.0,221,16072.006699
0.0,503,16573.090582
0.0,210,16841.30619
0.0,438,17273.406105
0.0,761,18202.251918
0.0,443,18558.006115
0.0,500,19162.808685
0.0,342,19602.895526
0.0,287,19910.325369
0.0,310,20326.014841
0.0,254,20615.997355
0.0,281,20920.041122
0.0,250,21242.191106
0.0,329,21580.728416
0.0,286,22047.910467
0.0,565,22652.662844
0.0,347,23088.399647
0.0,297,23363.526354
0.0,319,23779.942146
0.0,312,24073.590812
0.0,406,24534.601963
