#{"t_start": 1782685234.8658006, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,670,45.207014
0.0,289,48.378093
0.0,498,54.201722
0.0,330,57.572218
0.0,749,65.629661
0.0,803,74.737983
0.0,454,79.451703
0.0,488,84.53176
0.0,1090,95.760125
0.0,540,101.845667
0.0,512,585.844026
0.0,917,1912.320792
0.0,340,2244.202305
0.0,437,2888.526226
0.0,310,3211.702301
0.0,456,3848.03981
0.0,274,4156.605139
0.0,312,4452.432675
0.0,433,5080.31475
0.0,477,5536.11976
0.0,401,6114.821337
0.0,252,6418.405662
0.0,471,6878.805656
0.0,403,7356.914171
0.0,243,7675.903169
0.0,562,8458.021227
0.0,385,8928.341515
0.0,289,9238.434562
0.0,244,9541.499364
0.0,287,9840.619679
0.0,419,10287.613577
0.0,271,10601.807247
0.0,246,10884.649552
0.0,239,11150.514159
0.0,188,11442.423105
0.0,277,11759.636958
0.0,198,11951.201883
0.0,749,12837.007449
0.0,532,13433.107337
0.0,477,14058.147556
0.0,529,14620.33721
0.0,230,14867.478655
0.0,596,15529.602455
0.0,378,15932.720159
0.0,242,16182.791563
0.0,332,16429.242377
0.0,402,16849.720699
0.0,483,17429.73283
0.0,263,17743.856952
0.0,206,18049.031697
0.0,347,18325.904172
0.0,435,18844.045872
0.0,216,19151.325014
0.0,533,19751.62974
0.0,396,20193.762012
0.0,517,20769.31341
0.0,327,21086.827296
0.0,314,21571.625283
0.0,248,21884.819457
0.0,524,22505.905244
0.0,378,22940.91792
0.0,607,23646.043328
0.0,518,24216.365774
0.0,280,24529.414889
0.0,244,24823.118111
