#{"t_start": 1782713041.2690628, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,591,42.831795
0.0,571,49.34145
0.0,750,57.548218
0.0,590,64.338718
0.0,478,69.923237
0.0,665,77.214969
0.0,1106,89.332046
0.0,601,95.862562
0.0,399,100.542435
0.0,452,567.899168
0.0,451,1167.22428
0.0,727,1890.498136
0.0,974,2847.507151
0.0,498,3357.606992
0.0,428,3660.205231
0.0,316,4035.229685
0.0,663,4651.212257
0.0,412,5046.238306
0.0,1144,6150.528896
0.0,627,6881.209916
0.0,549,7462.520651
0.0,385,7884.215523
0.0,445,8421.430964
0.0,952,9505.111393
0.0,796,10367.919854
0.0,305,10771.398327
0.0,1018,11907.760263
0.0,220,12062.897884
0.0,520,12632.401071
0.0,285,13048.406974
0.0,290,13352.00957
0.0,921,14406.027935
0.0,515,14975.020504
0.0,402,15398.238553
0.0,233,15633.189564
0.0,1055,16755.427037
0.0,378,17285.409015
0.0,603,18053.80089
0.0,273,18314.308689
0.0,440,18742.558119
0.0,737,19592.612262
0.0,528,20202.042116
0.0,432,20728.605042
