#{"t_start": 1782713041.984212, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,372,39.719305
0.0,706,47.518183
0.0,680,55.222797
0.0,326,58.830062
0.0,509,64.707766
0.0,394,69.287866
0.0,459,74.138668
0.0,476,79.546829
0.0,805,88.203527
0.0,223,90.711723
0.0,410,95.230562
0.0,629,102.587317
0.0,320,416.316916
0.0,273,723.391521
0.0,807,1609.087944
0.0,344,2030.757503
0.0,455,2521.111071
0.0,500,2967.387425
0.0,691,3553.717515
0.0,578,4048.313861
0.0,755,4800.343203
0.0,479,5291.969736
0.0,825,6144.200719
0.0,325,6439.515646
0.0,502,7032.607541
0.0,571,7743.518838
0.0,1410,9349.256206
0.0,405,9784.905596
0.0,238,10077.40926
0.0,254,10357.612835
0.0,524,10917.41776
0.0,576,11499.098268
0.0,511,12061.759678
0.0,292,12349.0813
0.0,622,13065.184585
0.0,419,13640.703661
0.0,363,13953.709375
0.0,699,14836.896091
0.0,277,15108.29527
0.0,482,15625.902184
0.0,553,16156.720459
0.0,614,16898.300594
0.0,779,17930.199412
0.0,306,18188.793377
0.0,299,18590.60232
0.0,404,19024.121804
0.0,513,19585.308899
0.0,825,20476.917263
0.0,335,20856.40562
