#{"t_start": 1782713037.9907565, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,262,42.63887
0.0,281,45.617272
0.0,672,53.104298
0.0,776,61.828121
0.0,716,70.080138
0.0,494,75.793799
0.0,691,83.196885
0.0,637,90.121431
0.0,697,97.724393
0.0,816,107.230342
0.0,484,572.389632
0.0,696,1461.079444
0.0,1212,2623.500689
0.0,278,2857.199908
0.0,669,3547.591222
0.0,470,3912.733495
0.0,520,4408.193758
0.0,876,5296.022735
0.0,411,5641.974949
0.0,549,6295.887066
0.0,517,6881.605822
0.0,594,7468.299225
0.0,611,8157.714893
0.0,612,8908.976745
0.0,311,9212.278733
0.0,343,9652.784488
0.0,402,10090.077261
0.0,573,10775.182646
0.0,617,11363.388766
0.0,530,12053.388859
0.0,913,13052.406386
0.0,434,13502.782164
0.0,347,13950.420738
0.0,628,14699.483489
0.0,262,14976.177579
0.0,976,15887.977272
0.0,606,16617.997627
0.0,1810,18743.595398
0.0,950,19884.706518
0.0,433,20345.802029
0.0,475,20859.003157
