#{"t_start": 1782713040.373729, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,649,44.528661
0.0,433,49.194813
0.0,209,51.666434
0.0,555,57.804619
0.0,295,61.043322
0.0,351,65.138068
0.0,486,70.797924
0.0,360,74.795065
0.0,881,84.313274
0.0,239,86.940732
0.0,404,91.240705
0.0,357,95.293772
0.0,361,419.968548
0.0,287,865.602401
0.0,677,1604.523367
0.0,204,1751.694707
0.0,655,2520.838853
0.0,1178,3546.793721
0.0,269,3771.592018
0.0,405,4162.438268
0.0,291,4405.304903
0.0,310,4788.72535
0.0,356,5171.02569
0.0,487,5514.189739
0.0,464,6031.612546
0.0,285,6300.503792
0.0,397,6751.315603
0.0,435,7310.042503
0.0,362,7616.120646
0.0,674,8424.196957
0.0,971,9513.805887
0.0,949,10643.701734
0.0,500,11204.493283
0.0,637,11909.504336
0.0,1172,13204.900751
0.0,461,13652.419874
0.0,483,14260.098477
0.0,502,14841.251969
0.0,809,15644.339522
0.0,289,16016.362814
0.0,595,16617.249334
0.0,723,17663.056044
0.0,305,17937.612292
0.0,447,18446.31282
0.0,851,19301.715736
0.0,192,19588.639899
0.0,201,19879.844502
0.0,410,20340.510532
