#{"t_start": 1782713042.0305178, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,610,42.339535
0.0,817,51.565885
0.0,428,56.26217
0.0,759,64.883756
0.0,467,70.350171
0.0,866,79.711679
0.0,724,87.67103
0.0,373,91.73983
0.0,389,96.172184
0.0,270,99.345327
0.0,587,105.935575
0.0,568,722.36912
0.0,557,1326.542796
0.0,393,1747.486368
0.0,695,2522.366453
0.0,507,2968.749719
0.0,294,3219.469042
0.0,974,4156.363196
0.0,558,4654.586713
0.0,198,4931.732844
0.0,494,5296.865112
0.0,836,6149.902368
0.0,397,6603.960102
0.0,438,7039.84056
0.0,639,7757.439022
0.0,287,8150.567574
0.0,404,8586.905186
0.0,413,9048.140929
0.0,253,9356.16837
0.0,301,9655.562123
0.0,520,10234.444242
0.0,595,10924.676177
0.0,218,11204.646359
0.0,288,11498.978842
0.0,519,12061.775462
0.0,548,12633.250121
0.0,350,13058.051229
0.0,287,13358.861048
0.0,675,14248.064825
0.0,465,14704.601929
0.0,308,15104.442615
0.0,430,15510.373906
0.0,493,16020.439574
0.0,959,17077.572141
0.0,375,17663.39437
0.0,794,18588.872929
0.0,513,19153.097033
0.0,427,19585.937533
0.0,483,20190.821702
0.0,411,20603.467457
