#{"t_start": 1782713039.6855962, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,650,45.236831
0.0,653,52.442047
0.0,703,60.314231
0.0,371,64.337775
0.0,713,72.787652
0.0,613,79.32459
0.0,208,81.733027
0.0,469,86.912811
0.0,542,92.711277
0.0,352,96.640008
0.0,259,99.706355
0.0,431,104.611983
0.0,322,418.710284
0.0,686,1174.396252
0.0,523,1752.695225
0.0,576,2415.602556
0.0,631,2972.631696
0.0,530,3455.041105
0.0,428,3778.793981
0.0,796,4649.900538
0.0,418,5046.391164
0.0,289,5294.220637
0.0,786,6035.143947
0.0,269,6305.303511
0.0,598,7029.489695
0.0,563,7616.083969
0.0,498,8157.463384
0.0,232,8426.520264
0.0,282,8764.985262
0.0,660,9515.798961
0.0,528,10223.188579
0.0,576,10780.485307
0.0,665,11505.3367
0.0,807,12487.481673
0.0,285,12772.195031
0.0,717,13509.345633
0.0,690,14406.413766
0.0,403,14841.08794
0.0,364,15246.989992
0.0,375,15628.195956
0.0,208,15767.682504
0.0,559,16469.002583
0.0,429,16902.004814
0.0,833,18050.718753
0.0,404,18445.603461
0.0,334,18743.803061
0.0,413,19289.789532
0.0,541,19884.890889
0.0,250,20195.787426
