#{"t_start": 1782713039.683123, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,457,42.904504
0.0,582,49.527115
0.0,329,53.133266
0.0,365,57.242706
0.0,709,65.302001
0.0,424,70.203915
0.0,604,76.836649
0.0,516,82.61136
0.0,808,91.311584
0.0,744,99.804059
0.0,559,106.104251
0.0,473,570.226946
0.0,307,1018.127984
0.0,786,1885.588341
0.0,987,2747.797494
0.0,452,3221.409203
0.0,571,3667.26044
0.0,283,4037.166324
0.0,584,4546.400129
0.0,776,5296.884469
0.0,418,5740.931683
0.0,490,6157.666877
0.0,400,6612.592985
0.0,323,7028.809826
0.0,708,7880.704722
0.0,1400,9365.299499
0.0,353,9795.793527
0.0,661,10507.938773
0.0,1012,11634.496454
0.0,604,12346.409142
0.0,315,12636.396848
0.0,354,13067.485101
0.0,638,13798.087454
0.0,654,14563.984607
0.0,417,15104.910723
0.0,219,15254.412564
0.0,342,15634.754827
0.0,493,16157.216912
0.0,945,17287.606288
0.0,429,17926.799686
0.0,827,18737.132446
0.0,415,19167.506255
0.0,353,19589.425958
0.0,437,20050.135053
0.0,611,20734.398121
