#{"t_start": 1782713038.8662114, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,1609,56.736542
0.0,631,63.605609
0.0,499,69.601144
0.0,544,75.648251
0.0,686,83.312155
0.0,542,89.108998
0.0,956,99.707513
0.0,575,106.355019
0.0,495,571.935283
0.0,770,1468.202552
0.0,717,2316.931331
0.0,2131,4282.346206
0.0,317,4545.945566
0.0,866,5384.041724
0.0,513,5892.519867
0.0,473,6437.479106
0.0,713,7178.927767
0.0,866,8155.657054
0.0,325,8429.423112
0.0,356,8912.514777
0.0,622,9652.35875
0.0,465,10225.800078
0.0,379,10643.60074
0.0,285,10925.615364
0.0,350,11349.934053
0.0,761,12197.162102
0.0,1004,13216.320343
0.0,284,13644.172987
0.0,477,14100.703097
0.0,531,14836.51328
0.0,280,15107.811278
0.0,673,15761.309566
0.0,720,16601.955925
0.0,658,17439.621773
0.0,524,18054.855829
0.0,618,18733.314761
0.0,293,19029.346262
0.0,402,19439.884969
0.0,611,20197.668399
