#{"t_start": 1782713038.283136, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,774,48.003369
0.0,699,55.8153
0.0,497,61.288822
0.0,670,68.847475
0.0,709,76.98384
0.0,705,84.707164
0.0,887,94.312568
0.0,271,97.301116
0.0,615,104.449542
0.0,491,572.383969
0.0,252,874.219125
0.0,248,1174.025606
0.0,441,1742.286114
0.0,519,2313.893348
0.0,644,2850.205557
0.0,210,2978.596263
0.0,558,3554.395636
0.0,525,4042.697609
0.0,242,4284.311104
0.0,417,4658.354283
0.0,579,5288.386299
0.0,486,5636.70522
0.0,550,6294.997007
0.0,348,6612.60658
0.0,369,7039.51175
0.0,716,7884.904424
0.0,232,8153.296256
0.0,336,8428.585848
0.0,291,8903.924502
0.0,388,9353.398266
0.0,302,9651.089713
0.0,397,10088.289044
0.0,464,10643.710289
0.0,434,11078.514371
0.0,1072,12209.897079
0.0,468,12776.151765
0.0,377,13210.321221
0.0,559,13803.594783
0.0,846,14842.993455
0.0,1052,15885.393466
0.0,609,16610.533314
0.0,544,17289.197982
0.0,793,18192.96043
0.0,200,18450.324133
0.0,307,18745.330475
0.0,341,19163.852353
0.0,519,19737.420122
0.0,672,20481.417037
0.0,414,20980.420671
